Start time,Activity,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score,Data,Abnormal
2011-07-14 16:31:56,Leave_Home,1.1,0,0.0,Thursday,0,16:31:56,0.48083078610205016,Train,False
2011-07-14 16:33:02,Other_Activity,8.25,0,0.0,Thursday,0,16:33:02,0.45436657420816773,Train,False
2011-07-14 16:41:33,Drink,1.4333333333333331,0,0.0,Thursday,0,16:41:33,0.60401898301909,Train,False
2011-07-14 16:43:08,Work_On_Computer,15.766666666666667,0,0.0,Thursday,0,16:43:08,0.5961768949412963,Train,False
2011-07-14 16:59:02,Leave_Home,1.5333333333333334,0,0.0,Thursday,0,16:59:02,0.47562936943841705,Train,False
2011-07-14 17:00:34,Other_Activity,27.116666666666667,0,0.0,Thursday,0,17:00:34,0.47622695278961585,Train,False
2011-07-14 17:27:41,Enter_Home,1.1166666666666667,0,0.0,Thursday,0,17:27:41,-0.5240622720731852,Train,False
2011-07-14 17:28:53,Work_On_Computer,10.016666666666667,0,0.0,Thursday,0,17:28:53,0.6732541766361141,Train,False
2011-07-14 17:39:03,Step_Out,6.066666666666666,0,0.0,Thursday,0,17:39:03,0.2909509335472996,Train,False
2011-07-14 17:45:25,Work,1.9833333333333327,0,0.0,Thursday,0,17:45:25,-0.43748749893153294,Train,False
2011-07-14 17:47:31,Cook_Dinner,4.266666666666667,0,0.0,Thursday,0,17:47:31,0.6555792126231933,Train,False
2011-07-14 17:53:01,Work_On_Computer,4.416666666666667,0,0.0,Thursday,0,17:53:01,0.6667211990051848,Train,False
2011-07-14 17:57:43,Cook_Dinner,2.0166666666666666,0,0.0,Thursday,0,17:57:43,0.6521563356715404,Train,False
2011-07-14 17:59:45,Other_Activity,1.5333333333333334,0,0.0,Thursday,0,17:59:45,0.49851477829201046,Train,False
2011-07-14 18:03:50,Other_Activity,8.416666666666666,0,0.0,Thursday,0,18:03:50,0.5559281564477918,Train,False
2011-07-14 18:13:49,Other_Activity,8.1,0,0.0,Thursday,0,18:13:49,0.5550412582268082,Train,False
2011-07-14 18:23:35,Other_Activity,4.883333333333334,0,0.0,Thursday,0,18:23:35,0.5504766939653088,Train,False
2011-07-14 18:28:44,Wash_Dinner_Dishes,2.583333333333333,0,0.0,Thursday,0,18:28:44,0.6822195671701007,Train,False
2011-07-14 18:31:42,Watch_TV,44.266666666666666,0,0.0,Thursday,0,18:31:42,0.43377255057631164,Train,False
2011-07-14 19:16:04,Dress,1.55,0,0.0,Thursday,0,19:16:04,0.4880825206398194,Train,False
2011-07-14 19:18:29,Toilet,1.4,0,0.0,Thursday,0,19:18:29,0.6863508397480199,Train,False
2011-07-14 19:20:30,Dress,2.833333333333333,0,0.0,Thursday,0,19:20:30,0.492669650377886,Train,False
2011-07-14 19:24:02,Work_On_Computer,27.7,0,0.0,Thursday,0,19:24:02,0.6707865670315766,Train,False
2011-07-14 19:51:44,Other_Activity,2.1666666666666665,0,0.0,Thursday,0,19:51:44,0.5748921297874027,Train,False
2011-07-14 19:53:54,Toilet,1.8166666666666669,0,0.0,Thursday,0,19:53:54,0.6901277367368986,Train,False
2011-07-14 19:55:53,Leave_Home,5.766666666666667,0,0.0,Thursday,0,19:55:53,0.6027766919591081,Train,False
2011-07-14 20:01:39,Other_Activity,154.51666666666668,0,0.0,Thursday,0,20:01:39,-0.23711166428012534,Train,False
2011-07-14 22:36:30,Work_On_Computer,14.966666666666669,0,0.0,Thursday,0,22:36:30,0.6847680852750259,Train,False
2011-07-14 22:51:28,Other_Activity,1.4666666666666666,0,0.0,Thursday,0,22:51:28,0.5776249496971408,Train,False
2011-07-14 22:52:58,Cook,3.683333333333333,0,0.0,Thursday,0,22:52:58,0.7080587785078225,Train,False
2011-07-14 22:56:48,Eat,18.53333333333333,0,0.0,Thursday,0,22:56:48,0.6541495578239,Train,False
2011-07-14 23:15:30,Evening_Meds,1.25,0,0.0,Thursday,0,23:15:30,-0.08351359564148664,Train,False
2011-07-14 23:17:21,Dress,2.2333333333333334,0,0.0,Thursday,0,23:17:21,0.43671633525693415,Train,False
2011-07-14 23:20:42,Read,29.616666666666667,0,0.0,Thursday,0,23:20:42,0.5477727306664809,Train,False
2011-07-14 23:50:19,Sleep,393.81666666666666,1,1.9499999999999889,Thursday,0,23:50:19,-0.8226348774769378,Train,False
2011-07-15 06:27:11,Toilet,3.633333333333333,0,0.0,Friday,0,06:27:11,0.3059822530726312,Test,False
2011-07-15 06:31:21,Other_Activity,1.3833333333333333,0,0.0,Friday,0,06:31:21,0.2951099825473271,Test,False
2011-07-15 06:33:00,Other_Activity,4.85,0,0.0,Friday,0,06:33:00,0.30802572831100133,Test,False
2011-07-15 06:37:51,Bathe,7.816666666666666,0,0.0,Friday,0,06:37:51,-0.0583676011167134,Test,False
2011-07-15 06:45:40,Groom,4.683333333333334,0,0.0,Friday,0,06:45:40,0.0068642556055159565,Test,False
2011-07-15 06:50:42,Dress,8.4,0,0.0,Friday,0,06:50:42,0.1788719563544503,Test,False
2011-07-15 06:59:18,Morning_Meds,1.6333333333333333,0,0.0,Friday,0,06:59:18,-0.09879276213716086,Test,False
2011-07-15 07:01:30,Read,10.016666666666667,0,0.0,Friday,0,07:01:30,0.2982126565962184,Test,False
2011-07-15 07:11:51,Cook_Breakfast,1.9166666666666667,0,0.0,Friday,0,07:11:51,0.31044905415245233,Test,False
2011-07-15 07:13:57,Eat_Breakfast,14.95,0,0.0,Friday,0,07:13:57,0.2657782425161382,Test,False
2011-07-15 07:28:54,Read,21.08333333333333,0,0.0,Friday,0,07:28:54,0.2506634680500253,Test,False
2011-07-15 07:50:56,Personal_Hygiene,6.333333333333333,0,0.0,Friday,0,07:50:56,0.06641525982486658,Test,False
2011-07-15 07:57:19,Other_Activity,1.55,0,0.0,Friday,0,07:57:19,0.2863931576657708,Test,False
2011-07-15 07:58:52,Leave_Home,1.8666666666666667,0,0.0,Friday,0,07:58:52,0.023067421445716305,Test,False
2011-07-15 08:00:44,Other_Activity,478.06666666666666,0,0.0,Friday,0,08:00:44,-5.103020349282307,Test,False
2011-07-15 15:59:09,Other_Activity,131.63333333333333,0,0.0,Friday,0,15:59:09,-0.5588656942054168,Test,False
2011-07-15 18:11:16,Other_Activity,1.0333333333333334,0,0.0,Friday,0,18:11:16,0.3599370989004451,Test,False
2011-07-15 18:12:18,Drink,1.2333333333333334,0,0.0,Friday,0,18:12:18,0.4804889179512717,Test,False
2011-07-15 18:13:41,Work_On_Computer,18.0,0,0.0,Friday,0,18:13:41,0.4570740141034031,Test,False
2011-07-15 18:31:41,Other_Activity,6.15,0,0.0,Friday,0,18:31:41,0.36046085728971083,Test,False
2011-07-15 18:37:50,Watch_TV,5.333333333333333,0,0.0,Friday,0,18:37:50,0.41003484278330954,Test,False
2011-07-15 18:43:10,Other_Activity,8.883333333333333,0,0.0,Friday,0,18:43:10,0.3421551606833191,Test,False
2011-07-15 18:52:13,Drink,1.6666666666666667,0,0.0,Friday,0,18:52:13,0.4724769974374077,Test,False
2011-07-15 18:54:00,Other_Activity,14.116666666666667,0,0.0,Friday,0,18:54:00,0.3211396061045807,Test,False
2011-07-15 19:09:43,Toilet,1.6833333333333331,0,0.0,Friday,0,19:09:43,0.49547698090495507,Test,False
2011-07-15 19:11:33,Work,5.85,0,0.0,Friday,0,19:11:33,-0.7496199318817064,Test,False
2011-07-15 19:17:27,Leave_Home,1.2,0,0.0,Friday,0,19:17:27,0.36829583438997027,Test,False
2011-07-15 19:18:39,Other_Activity,136.25,0,0.0,Friday,0,19:18:39,-0.3346495848827284,Test,False
2011-07-15 21:35:48,Cook,3.433333333333333,0,0.0,Friday,0,21:35:48,0.4914450389633216,Test,False
2011-07-15 21:39:27,Eat,15.5,0,0.0,Friday,0,21:39:27,0.44251033897551967,Test,False
2011-07-15 21:55:04,Work_On_Computer,3.816666666666667,0,0.0,Friday,0,21:55:04,0.510087703819721,Test,False
2011-07-15 21:59:49,Work_On_Computer,1.4333333333333331,0,0.0,Friday,0,21:59:49,0.5027798452902966,Test,False
2011-07-15 22:01:15,Other_Activity,1.7666666666666666,0,0.0,Friday,0,22:01:15,0.3575314354159249,Test,False
2011-07-15 22:03:01,Work_On_Computer,3.6,0,0.0,Friday,0,22:03:01,0.4625518410025084,Test,False
2011-07-15 22:07:07,Work_On_Computer,43.63333333333333,0,0.0,Friday,0,22:07:07,0.32832657352612166,Test,False
2011-07-15 22:51:15,Groom,2.45,0,0.0,Friday,0,22:51:15,0.2761083889653518,Test,False
2011-07-15 22:55:14,Dress,2.95,0,0.0,Friday,0,22:55:14,0.2854843694314001,Test,False
2011-07-15 22:58:11,Read,4.55,0,0.0,Friday,0,22:58:11,0.4503646082389004,Test,False
2011-07-15 23:03:37,Sleep,375.0,1,2.316666666666663,Friday,0,23:03:37,-5.103020349282307,Test,False
2011-07-16 05:21:34,Personal_Hygiene,1.7,0,0.0,Saturday,1,05:21:34,-0.024889890550622473,Test,False
2011-07-16 05:23:16,Personal_Hygiene,19.48333333333333,0,0.0,Saturday,1,05:23:16,-0.11960850166747374,Test,False
2011-07-16 05:42:50,Other_Activity,6.433333333333334,0,0.0,Saturday,1,05:42:50,0.19545471632266953,Test,False
2011-07-16 05:49:22,Dress,2.4,0,0.0,Saturday,1,05:49:22,0.12507592560774802,Test,False
2011-07-16 05:52:29,Groom,3.866666666666666,0,0.0,Saturday,1,05:52:29,-0.2657367386506726,Test,False
2011-07-16 05:56:31,Cook_Breakfast,2.65,0,0.0,Saturday,1,05:56:31,0.21672907508088624,Test,False
2011-07-16 06:00:21,Eat_Breakfast,13.983333333333333,0,0.0,Saturday,1,06:00:21,0.1656813887921938,Test,False
2011-07-16 06:14:20,Read,29.7,0,0.0,Saturday,1,06:14:20,0.11935097031074664,Test,False
2011-07-16 06:45:16,Toilet,3.033333333333333,0,0.0,Saturday,1,06:45:16,0.24087160367760105,Test,False
2011-07-16 06:49:11,Other_Activity,2.466666666666667,0,0.0,Saturday,1,06:49:11,0.2589715071925401,Test,False
2011-07-16 06:51:39,Leave_Home,1.45,0,0.0,Saturday,1,06:51:39,-0.24663827490368542,Test,False
2011-07-16 06:53:06,Other_Activity,859.0833333333334,0,0.0,Saturday,1,06:53:06,-5.103020349282307,Test,True
2011-07-16 21:12:29,Other_Activity,1.5166666666666666,0,0.0,Saturday,1,21:12:29,0.3268763600102957,Test,False
2011-07-16 21:14:47,Drink,1.8333333333333333,0,0.0,Saturday,1,21:14:47,0.4377226403599889,Test,False
2011-07-16 21:16:42,Other_Activity,1.0666666666666669,0,0.0,Saturday,1,21:16:42,0.31196074256891976,Test,False
2011-07-16 21:17:46,Work_On_Computer,38.11666666666667,0,0.0,Saturday,1,21:17:46,0.3223702682020117,Test,False
2011-07-16 21:56:40,Other_Activity,2.333333333333333,0,0.0,Saturday,1,21:56:40,0.32544126127429956,Test,False
2011-07-16 21:59:02,Leave_Home,7.45,0,0.0,Saturday,1,21:59:02,0.22521122450949238,Test,False
2011-07-16 22:07:36,Work_On_Computer,18.166666666666668,0,0.0,Saturday,1,22:07:36,0.37671907809898997,Test,False
2011-07-16 22:26:19,Work_On_Computer,16.633333333333333,0,0.0,Saturday,1,22:26:19,0.39168625598568635,Test,False
2011-07-16 22:43:47,Dress,1.3333333333333333,0,0.0,Saturday,1,22:43:47,0.18601746692786322,Test,False
2011-07-16 22:45:29,Wash_Dishes,4.116666666666666,0,0.0,Saturday,1,22:45:29,-0.8278414875247156,Test,False
2011-07-16 22:50:54,Toilet,1.6666666666666667,0,0.0,Saturday,1,22:50:54,0.4068684730705903,Test,False
2011-07-16 22:52:39,Other_Activity,2.5166666666666666,0,0.0,Saturday,1,22:52:39,0.32190493482456944,Test,False
2011-07-16 22:55:10,Sleep,414.3,1,2.0999999999999943,Saturday,1,22:55:10,-5.103020349282307,Test,False
2011-07-17 05:53:14,Other_Activity,2.9166666666666665,0,0.0,Sunday,1,05:53:14,0.07162409493435323,Test,False
2011-07-17 05:56:09,Personal_Hygiene,6.35,0,0.0,Sunday,1,05:56:09,-0.19395659300533138,Test,False
2011-07-17 06:02:30,Bathe,6.716666666666667,0,0.0,Sunday,1,06:02:30,-0.4996314476312935,Test,False
2011-07-17 06:09:14,Groom,3.583333333333333,0,0.0,Sunday,1,06:09:14,-0.4183609232844974,Test,False
2011-07-17 06:13:24,Dress,7.216666666666667,0,0.0,Sunday,1,06:13:24,-0.07690175528621192,Test,False
2011-07-17 06:22:36,Dress,2.4833333333333334,0,0.0,Sunday,1,06:22:36,-0.03482615130912366,Test,False
2011-07-17 06:25:27,Other_Activity,2.85,0,0.0,Sunday,1,06:25:27,0.07678659535777178,Test,False
2011-07-17 06:28:18,Relax,4.25,0,0.0,Sunday,1,06:28:18,-5.103020349282307,Test,False
2011-07-17 06:32:36,Other_Activity,2.4833333333333334,0,0.0,Sunday,1,06:32:36,0.08806879735674557,Test,False
2011-07-17 06:35:34,Groom,2.083333333333333,0,0.0,Sunday,1,06:35:34,-0.441444463185829,Test,False
2011-07-17 06:38:51,Read,1.9666666666666663,0,0.0,Sunday,1,06:38:51,0.06640120903484714,Test,False
2011-07-17 06:40:49,Other_Activity,5.633333333333334,0,0.0,Sunday,1,06:40:49,0.06349716920568273,Test,False
2011-07-17 06:46:30,Other_Activity,1.05,0,0.0,Sunday,1,06:46:30,0.06885576148842815,Test,False
2011-07-17 06:48:42,Read,2.1,0,0.0,Sunday,1,06:48:42,0.07387401440133438,Test,False
2011-07-17 06:50:48,Other_Activity,1.5166666666666666,0,0.0,Sunday,1,06:50:48,0.08519884980750216,Test,False
2011-07-17 06:52:22,Other_Activity,1.7333333333333334,0,0.0,Sunday,1,06:52:22,0.08620069310708045,Test,False
2011-07-17 06:54:09,Read,1.3,0,0.0,Sunday,1,06:54:09,0.06000251217000683,Test,False
2011-07-17 06:55:27,Other_Activity,9.483333333333333,0,0.0,Sunday,1,06:55:27,0.037028878304433,Test,False
2011-07-17 07:05:27,Other_Activity,5.9,0,0.0,Sunday,1,07:05:27,0.06645647615515671,Test,False
2011-07-17 07:12:51,Toilet,1.7333333333333334,0,0.0,Sunday,1,07:12:51,0.030884065482424783,Test,False
2011-07-17 07:14:38,Other_Activity,2.583333333333333,0,0.0,Sunday,1,07:14:38,0.08798964063088799,Test,False
2011-07-17 07:17:41,Other_Activity,340.76666666666665,0,0.0,Sunday,1,07:17:41,-5.103020349282307,Test,True
2011-07-17 12:58:27,Enter_Home,1.1333333333333333,0,0.0,Sunday,1,12:58:27,-5.103020349282307,Test,False
2011-07-17 13:00:58,Drink,3.05,0,0.0,Sunday,1,13:00:58,-0.1263924875823749,Test,False
2011-07-17 13:04:14,Work_On_Computer,33.15,0,0.0,Sunday,1,13:04:14,-0.1958083636124662,Test,False
2011-07-17 13:37:23,Other_Activity,1.2,0,0.0,Sunday,1,13:37:23,-0.2766540938500808,Test,False
2011-07-17 13:38:44,Toilet,1.25,0,0.0,Sunday,1,13:38:44,-0.19445833489278277,Test,False
2011-07-17 13:40:02,Other_Activity,2.0,0,0.0,Sunday,1,13:40:02,-0.2807618287267885,Test,False
2011-07-17 13:42:02,Sleep,42.15,0,0.0,Sunday,1,13:42:02,-0.8076051532061898,Test,False
2011-07-17 14:24:57,Other_Activity,11.05,0,0.0,Sunday,1,14:24:57,-0.20976270947675135,Test,False
2011-07-17 14:36:00,Work_On_Computer,18.383333333333333,0,0.0,Sunday,1,14:36:00,-0.11358484037263539,Test,False
2011-07-17 14:54:33,Toilet,1.05,0,0.0,Sunday,1,14:54:33,-0.12822506016683505,Test,False
2011-07-17 14:56:54,Other_Activity,1348.2833333333333,0,0.0,Sunday,1,14:56:54,-5.103020349282307,Test,True
2011-07-18 13:25:33,Other_Activity,1.0833333333333333,0,0.0,Monday,0,13:25:33,-0.24475574087460292,Test,False
2011-07-18 13:26:51,Toilet,1.7,0,0.0,Monday,0,13:26:51,-0.13962199273749687,Test,False
2011-07-18 13:28:38,Other_Activity,1.2666666666666666,0,0.0,Monday,0,13:28:38,-0.24028665431978768,Test,False
2011-07-18 13:29:54,Dress,5.083333333333333,0,0.0,Monday,0,13:29:54,-0.3759427910698685,Test,False
2011-07-18 13:37:06,Cook_Lunch,3.7,0,0.0,Monday,0,13:37:06,-0.660412356358767,Test,False
2011-07-18 13:40:58,Eat_Lunch,6.166666666666667,0,0.0,Monday,0,13:40:58,-0.7176102298189037,Test,False
2011-07-18 13:48:26,Work_On_Computer,33.2,0,0.0,Monday,0,13:48:26,-0.27216355138599074,Test,False
2011-07-18 14:21:57,Drink,2.0,0,0.0,Monday,0,14:21:57,-0.06777110590656588,Test,False
2011-07-18 14:24:06,Work_On_Computer,33.7,0,0.0,Monday,0,14:24:06,-0.12946981360698281,Test,False
2011-07-18 14:59:17,Dress,1.9166666666666667,0,0.0,Monday,0,14:59:17,-0.3185825623577115,Test,False
2011-07-18 15:01:23,Work_On_Computer,8.116666666666667,0,0.0,Monday,0,15:01:23,0.07561348287811472,Test,False
2011-07-18 15:09:56,Sleep,54.38333333333333,0,0.0,Monday,0,15:09:56,-0.6542050269743629,Test,False
2011-07-18 16:06:00,Other_Activity,75.98333333333333,0,0.0,Monday,0,16:06:00,-0.27747599687823893,Test,False
2011-07-18 17:22:13,Work_On_Computer,31.33333333333333,0,0.0,Monday,0,17:22:13,0.09153377407966083,Test,False
2011-07-18 17:53:43,Cook_Dinner,2.816666666666667,0,0.0,Monday,0,17:53:43,0.11871517179579387,Test,False
2011-07-18 17:57:45,Other_Activity,1.0166666666666666,0,0.0,Monday,0,17:57:45,0.021247881090989074,Test,False
2011-07-18 17:58:49,Cook_Dinner,1.2333333333333334,0,0.0,Monday,0,17:58:49,0.08802496580218189,Test,False
2011-07-18 18:00:04,Other_Activity,1.8333333333333333,0,0.0,Monday,0,18:00:04,0.09815030357002996,Test,False
2011-07-18 18:02:40,Eat_Dinner,15.583333333333334,0,0.0,Monday,0,18:02:40,0.05364740889066346,Test,False
2011-07-18 18:19:33,Watch_TV,37.9,0,0.0,Monday,0,18:19:33,-0.10801936990318482,Test,False
2011-07-18 18:57:27,Other_Activity,1.8833333333333333,0,0.0,Monday,0,18:57:27,0.08611308493802979,Test,False
2011-07-18 18:59:25,Toilet,1.25,0,0.0,Monday,0,18:59:25,0.16764853695660833,Test,False
2011-07-18 19:00:53,Work,14.4,0,0.0,Monday,0,19:00:53,-5.103020349282307,Test,False
2011-07-18 19:15:23,Leave_Home,2.466666666666667,0,0.0,Monday,0,19:15:23,0.0017653848139494999,Test,False
2011-07-18 19:17:51,Other_Activity,130.95,0,0.0,Monday,0,19:17:51,-0.5772439856782973,Test,False
2011-07-18 21:29:07,Work_On_Computer,32.333333333333336,0,0.0,Monday,0,21:29:07,0.14407736926359982,Test,False
2011-07-18 22:02:03,Work_On_Computer,7.4,0,0.0,Monday,0,22:02:03,0.19263727700871117,Test,False
2011-07-18 22:10:19,Work_On_Computer,15.033333333333331,0,0.0,Monday,0,22:10:19,0.1673983121369825,Test,False
2011-07-18 22:26:01,Toilet,1.7,0,0.0,Monday,0,22:26:01,0.20673868985346436,Test,False
2011-07-18 22:29:25,Dress,2.533333333333333,0,0.0,Monday,0,22:29:25,0.03135332710923418,Test,False
2011-07-18 22:31:57,Other_Activity,1.6833333333333331,0,0.0,Monday,0,22:31:57,0.12535601939964583,Test,False
2011-07-18 22:33:38,Sleep,504.98333333333335,0,0.0,Monday,0,22:33:38,-5.103020349282307,Test,False
2011-07-19 06:59:00,Personal_Hygiene,11.35,0,0.0,Tuesday,0,06:59:00,0.08907638990868327,Test,False
2011-07-19 07:11:08,Other_Activity,1.8,0,0.0,Tuesday,0,07:11:08,0.3714976263150624,Test,False
2011-07-19 07:12:56,Relax,4.066666666666666,0,0.0,Tuesday,0,07:12:56,-0.14053677179947885,Test,False
2011-07-19 07:17:00,Other_Activity,1.25,0,0.0,Tuesday,0,07:17:00,0.35316976182132737,Test,False
2011-07-19 07:18:57,Cook_Breakfast,1.35,0,0.0,Tuesday,0,07:18:57,0.37559164038925563,Test,False
2011-07-19 07:20:42,Eat_Breakfast,10.416666666666666,0,0.0,Tuesday,0,07:20:42,0.40244053076304603,Test,False
2011-07-19 07:31:07,Read,69.83333333333333,0,0.0,Tuesday,0,07:31:07,0.18149737573124436,Test,False
2011-07-19 08:41:52,Groom,3.1666666666666665,0,0.0,Tuesday,0,08:41:52,0.2069821277900787,Test,False
2011-07-19 08:45:14,Dress,1.25,0,0.0,Tuesday,0,08:45:14,0.18175549248365885,Test,False
2011-07-19 08:47:57,Leave_Home,1.45,0,0.0,Tuesday,0,08:47:57,0.21853126262429257,Test,False
2011-07-19 08:49:24,Other_Activity,59.766666666666666,0,0.0,Tuesday,0,08:49:24,0.1075964776004637,Test,False
2011-07-19 09:49:46,Bathe,14.833333333333334,0,0.0,Tuesday,0,09:49:46,0.02639216282627636,Test,False
2011-07-19 10:05:11,Dress,5.516666666666667,0,0.0,Tuesday,0,10:05:11,0.09334239753733341,Test,False
2011-07-19 10:11:08,Drink,1.75,0,0.0,Tuesday,0,10:11:08,0.21848389701179052,Test,False
2011-07-19 10:13:14,Toilet,1.3666666666666667,0,0.0,Tuesday,0,10:13:14,0.28347017923950324,Test,False
2011-07-19 10:15:00,Work_On_Computer,30.816666666666663,0,0.0,Tuesday,0,10:15:00,0.2387997365027176,Test,False
2011-07-19 10:46:01,Toilet,2.8666666666666667,0,0.0,Tuesday,0,10:46:01,0.24641890068162065,Test,False
2011-07-19 10:49:11,Dress,2.4833333333333334,0,0.0,Tuesday,0,10:49:11,0.018879531205000768,Test,False
2011-07-19 10:51:56,Work_On_Computer,5.95,0,0.0,Tuesday,0,10:51:56,0.2314639591795724,Test,False
2011-07-19 10:58:01,Drink,1.1833333333333331,0,0.0,Tuesday,0,10:58:01,0.11221538457612516,Test,False
2011-07-19 10:59:21,Work_On_Computer,47.8,0,0.0,Tuesday,0,10:59:21,0.09793351321137023,Test,False
2011-07-19 11:47:18,Cook_Lunch,2.966666666666667,0,0.0,Tuesday,0,11:47:18,-0.26011976910977713,Test,False
2011-07-19 11:50:25,Eat_Lunch,15.116666666666667,0,0.0,Tuesday,0,11:50:25,-0.408854946511068,Test,False
2011-07-19 12:05:45,Wash_Lunch_Dishes,1.6,0,0.0,Tuesday,0,12:05:45,-0.4405661113095376,Test,False
2011-07-19 12:08:03,Work_On_Computer,75.0,0,0.0,Tuesday,0,12:08:03,-0.2540043465512068,Test,False
2011-07-19 13:23:03,Other_Activity,1.4666666666666666,0,0.0,Tuesday,0,13:23:03,0.03464069450958074,Test,False
2011-07-19 13:24:34,Toilet,2.216666666666667,0,0.0,Tuesday,0,13:24:34,0.15782592088674843,Test,False
2011-07-19 13:27:16,Other_Activity,6.266666666666667,0,0.0,Tuesday,0,13:27:16,0.025820013741873454,Test,False
2011-07-19 13:33:32,Leave_Home,3.5,0,0.0,Tuesday,0,13:33:32,-0.01217560978984257,Test,False
2011-07-19 13:37:02,Other_Activity,14.516666666666667,0,0.0,Tuesday,0,13:37:02,-0.03448679065387844,Test,False
2011-07-19 13:52:06,Entertain_Guests,180.3333333333333,0,0.0,Tuesday,0,13:52:06,-5.103020349282307,Test,False
2011-07-19 16:52:26,Leave_Home,4.6,0,0.0,Tuesday,0,16:52:26,0.2306458609855604,Test,False
2011-07-19 16:57:02,Other_Activity,4.333333333333333,0,0.0,Tuesday,0,16:57:02,0.268277044910288,Test,False
2011-07-19 17:01:40,Entertain_Guests,51.55,0,0.0,Tuesday,0,17:01:40,-0.5765889027818525,Test,False
2011-07-19 17:53:13,Leave_Home,2.533333333333333,0,0.0,Tuesday,0,17:53:13,0.31471985570088845,Test,False
2011-07-19 17:55:45,Other_Activity,103.55,0,0.0,Tuesday,0,17:55:45,-0.1245871233398701,Test,False
2011-07-19 19:39:32,Drink,2.816666666666667,0,0.0,Tuesday,0,19:39:32,0.531581939686209,Test,False
2011-07-19 19:43:14,Drink,1.6166666666666667,0,0.0,Tuesday,0,19:43:14,0.5295627303396576,Test,False
2011-07-19 19:45:03,Work_On_Computer,79.8,0,0.0,Tuesday,0,19:45:03,0.22059555160969038,Test,False
2011-07-19 21:05:25,Toilet,1.6,0,0.0,Tuesday,0,21:05:25,0.5950906048499974,Test,False
2011-07-19 21:07:09,Leave_Home,5.933333333333334,0,0.0,Tuesday,0,21:07:09,0.41482232960028637,Test,False
2011-07-19 21:13:05,Other_Activity,14.566666666666666,0,0.0,Tuesday,0,21:13:05,0.4353721079573021,Test,False
2011-07-19 21:27:57,Work_On_Computer,22.95,0,0.0,Tuesday,0,21:27:57,0.5900935492512775,Test,False
2011-07-19 21:50:54,Other_Activity,2.833333333333333,0,0.0,Tuesday,0,21:50:54,0.47967747503496366,Test,False
2011-07-19 21:53:44,Step_Out,1.55,0,0.0,Tuesday,0,21:53:44,0.1951568352131341,Test,False
2011-07-19 21:55:17,Other_Activity,2.183333333333333,0,0.0,Tuesday,0,21:55:17,0.47822017485381735,Test,False
2011-07-19 21:57:28,Dress,3.4,0,0.0,Tuesday,0,21:57:28,0.36937163398731515,Test,False
2011-07-19 22:01:19,Evening_Meds,1.4666666666666666,0,0.0,Tuesday,0,22:01:19,-0.16071266859451475,Test,False
2011-07-19 22:02:50,Other_Activity,3.85,0,0.0,Tuesday,0,22:02:50,0.43984279382067104,Test,False
2011-07-19 22:06:44,Cook,7.7,0,0.0,Tuesday,0,22:06:44,0.541499976715039,Test,False
2011-07-19 22:14:36,Eat,8.366666666666667,0,0.0,Tuesday,0,22:14:36,0.5229568235236058,Test,False
2011-07-19 22:25:00,Watch_TV,6.75,0,0.0,Tuesday,0,22:25:00,0.4856003861383173,Test,False
2011-07-19 22:31:47,Other_Activity,1.2166666666666666,0,0.0,Tuesday,0,22:31:47,0.4576755740719259,Test,False
2011-07-19 22:33:00,Sleep,507.15,1,2.0,Tuesday,0,22:33:00,-5.103020349282307,Test,False
2011-07-20 07:04:59,Other_Activity,3.4,0,0.0,Wednesday,0,07:04:59,0.5352444894778468,Test,False
2011-07-20 07:08:23,Personal_Hygiene,8.683333333333334,0,0.0,Wednesday,0,07:08:23,0.305490782567653,Test,False
2011-07-20 07:17:46,Dress,4.666666666666667,0,0.0,Wednesday,0,07:17:46,0.44275373662980927,Test,False
2011-07-20 07:23:34,Other_Activity,2.533333333333333,0,0.0,Wednesday,0,07:23:34,0.5365622676303969,Test,False
2011-07-20 07:26:06,Cook_Breakfast,1.2833333333333334,0,0.0,Wednesday,0,07:26:06,0.5428516750602316,Test,False
2011-07-20 07:27:34,Eat_Breakfast,11.933333333333334,0,0.0,Wednesday,0,07:27:34,0.5485562009101097,Test,False
2011-07-20 07:39:30,Read,14.316666666666666,0,0.0,Wednesday,0,07:39:30,0.5327356013864019,Test,False
2011-07-20 07:54:02,Wash_Breakfast_Dishes,1.5166666666666666,0,0.0,Wednesday,0,07:54:02,0.5397666023610146,Test,False
2011-07-20 07:56:16,Work_On_Computer,52.1,0,0.0,Wednesday,0,07:56:16,0.4356738042848913,Test,False
2011-07-20 08:48:55,Groom,3.15,0,0.0,Wednesday,0,08:48:55,0.32131806674887115,Test,False
2011-07-20 08:52:07,Other_Activity,1.45,0,0.0,Wednesday,0,08:52:07,0.44161651904814003,Test,False
2011-07-20 08:53:34,Leave_Home,1.5833333333333333,0,0.0,Wednesday,0,08:53:34,0.33050989992486707,Test,False
2011-07-20 08:55:09,Other_Activity,92.43333333333334,0,0.0,Wednesday,0,08:55:09,-0.12585724973909881,Test,False
2011-07-20 10:28:11,Bathe,8.516666666666667,0,0.0,Wednesday,0,10:28:11,0.11120979679645308,Test,False
2011-07-20 10:37:07,Dress,9.45,0,0.0,Wednesday,0,10:37:07,0.12541957042253857,Test,False
