Activity,Start time,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score
Other_Activity,2011-07-09 20:15:32,2.066666666666667,0,0.0,Saturday,1,20:15:32,0.934200436564431
Toilet,2011-07-09 20:17:40,1.25,0,0.0,Saturday,1,20:17:40,0.9506730343348575
Cook_Dinner,2011-07-09 20:19:56,7.583333333333333,0,0.0,Saturday,1,20:19:56,0.9468318613944972
Eat_Dinner,2011-07-09 20:27:37,9.966666666666669,0,0.0,Saturday,1,20:27:37,0.9409744126991111
Wash_Dinner_Dishes,2011-07-09 20:38:10,2.4166666666666665,0,0.0,Saturday,1,20:38:10,0.9470561099199188
Work_On_Computer,2011-07-09 20:40:52,19.383333333333333,0,0.0,Saturday,1,20:40:52,0.9431851415003819
Wash_Dinner_Dishes,2011-07-09 21:00:28,1.4333333333333331,0,0.0,Saturday,1,21:00:28,0.9434130159511332
Other_Activity,2011-07-09 21:01:56,2.3,0,0.0,Saturday,1,21:01:56,0.9342496925317223
Toilet,2011-07-09 21:04:18,2.316666666666667,0,0.0,Saturday,1,21:04:18,0.9513821495532991
Personal_Hygiene,2011-07-09 21:07:02,1.6333333333333333,0,0.0,Saturday,1,21:07:02,0.8927195128988258
Other_Activity,2011-07-09 21:08:44,3.983333333333333,0,0.0,Saturday,1,21:08:44,0.9327669891270363
Work,2011-07-09 21:12:43,2.283333333333333,0,0.0,Saturday,1,21:12:43,0.7719302244670831
Other_Activity,2011-07-09 21:15:00,1.05,0,0.0,Saturday,1,21:15:00,0.9329116997298884
Phone,2011-07-09 21:16:04,5.766666666666667,0,0.0,Saturday,1,21:16:04,0.8818644627350538
Dress,2011-07-09 21:23:03,6.533333333333333,0,0.0,Saturday,1,21:23:03,0.9058059279496401
Other_Activity,2011-07-09 21:31:07,3.3,0,0.0,Saturday,1,21:31:07,0.9332653279719642
Watch_TV,2011-07-09 21:34:25,9.45,0,0.0,Saturday,1,21:34:25,0.9351193376408299
Other_Activity,2011-07-09 21:45:51,2.066666666666667,0,0.0,Saturday,1,21:45:51,0.9352942368944943
Phone,2011-07-09 21:47:55,16.7,0,0.0,Saturday,1,21:47:55,0.8686825213978341
Other_Activity,2011-07-09 22:04:37,1.75,0,0.0,Saturday,1,22:04:37,0.9319483736881216
Toilet,2011-07-09 22:06:25,1.45,0,0.0,Saturday,1,22:06:25,0.94702900379023
Dress,2011-07-09 22:08:04,2.716666666666667,0,0.0,Saturday,1,22:08:04,0.9089785501687679
Personal_Hygiene,2011-07-10 05:01:23,1.5333333333333334,0,0.0,Sunday,1,05:01:23,0.860940548426434
Personal_Hygiene,2011-07-10 05:03:00,12.983333333333333,0,0.0,Sunday,1,05:03:00,0.8447898551063442
Dress,2011-07-10 05:16:39,8.4,0,0.0,Sunday,1,05:16:39,0.8703791108442387
Drink,2011-07-10 05:25:12,2.583333333333333,0,0.0,Sunday,1,05:25:12,0.8841982265575651
Relax,2011-07-10 05:27:50,2.533333333333333,0,0.0,Sunday,1,05:27:50,0.7972027717128055
Toilet,2011-07-10 05:31:05,3.2,0,0.0,Sunday,1,05:31:05,0.8958127016256863
Other_Activity,2011-07-10 05:34:19,2.183333333333333,0,0.0,Sunday,1,05:34:19,0.9040099304498086
Work_At_Desk,2011-07-10 05:36:33,3.183333333333333,0,0.0,Sunday,1,05:36:33,0.8676854416520988
Other_Activity,2011-07-10 05:39:44,1.65,0,0.0,Sunday,1,05:39:44,0.9022110099900932
Toilet,2011-07-10 05:41:28,1.0666666666666669,0,0.0,Sunday,1,05:41:28,0.8930925562019122
Leave_Home,2011-07-10 05:42:38,1.9,0,0.0,Sunday,1,05:42:38,0.8681389559330662
Other_Activity,2011-07-10 05:44:32,1564.1833333333334,0,0.0,Sunday,1,05:44:32,0.5911229441752907
Other_Activity,2011-07-11 07:49:24,4.083333333333333,0,0.0,Monday,0,07:49:24,0.9121178993972502
Other_Activity,2011-07-11 07:54:05,10.25,0,0.0,Monday,0,07:54:05,0.8990442453270966
Enter_Home,2011-07-11 08:04:20,1.25,0,0.0,Monday,0,08:04:20,0.7593730896163764
Entertain_Guests,2011-07-11 08:05:35,34.15,0,0.0,Monday,0,08:05:35,0.7601913983216849
Work_On_Computer,2011-07-11 08:39:52,7.166666666666667,0,0.0,Monday,0,08:39:52,0.9083709335176665
Personal_Hygiene,2011-07-11 08:47:47,1.05,0,0.0,Monday,0,08:47:47,0.871974114762026
Other_Activity,2011-07-11 08:48:50,2.2333333333333334,0,0.0,Monday,0,08:48:50,0.9121462578616877
Phone,2011-07-11 08:51:04,7.033333333333333,0,0.0,Monday,0,08:51:04,0.8446858554303455
Other_Activity,2011-07-11 08:58:09,2.316666666666667,0,0.0,Monday,0,08:58:09,0.9093556992528645
Leave_Home,2011-07-11 09:00:28,6.183333333333334,0,0.0,Monday,0,09:00:28,0.8743320765148482
Other_Activity,2011-07-11 09:06:39,2237.75,0,0.0,Monday,0,09:06:39,0.5877797649077912
Other_Activity,2011-07-12 22:24:42,1.9666666666666663,0,0.0,Tuesday,0,22:24:42,0.9711275782079672
Work_On_Computer,2011-07-12 22:26:40,9.55,0,0.0,Tuesday,0,22:26:40,0.9739019273535685
Work_On_Computer,2011-07-12 22:37:54,39.43333333333333,0,0.0,Tuesday,0,22:37:54,0.9417815947188253
Other_Activity,2011-07-12 23:17:20,1.6,0,0.0,Tuesday,0,23:17:20,0.9653610222509288
Personal_Hygiene,2011-07-12 23:19:01,1.7833333333333334,0,0.0,Tuesday,0,23:19:01,0.9259414638970436
Dress,2011-07-12 23:21:24,5.883333333333334,0,0.0,Tuesday,0,23:21:24,0.9427753297693123
Other_Activity,2011-07-12 23:27:17,2.6333333333333333,0,0.0,Tuesday,0,23:27:17,0.9657607436509865
Groom,2011-07-12 23:30:59,3.066666666666667,0,0.0,Tuesday,0,23:30:59,0.9454340612889636
Groom,2011-07-12 23:34:48,1.0833333333333333,0,0.0,Tuesday,0,23:34:48,0.9402955443863336
Other_Activity,2011-07-12 23:37:13,2.6333333333333333,0,0.0,Tuesday,0,23:37:13,0.9668139614531022
Other_Activity,2011-07-13 06:45:59,2.933333333333333,0,0.0,Wednesday,0,06:45:59,0.9694580462745117
Personal_Hygiene,2011-07-13 06:48:55,11.3,0,0.0,Wednesday,0,06:48:55,0.9176318304710112
Dress,2011-07-13 07:00:24,2.7666666666666666,0,0.0,Wednesday,0,07:00:24,0.953869835136997
Dress,2011-07-13 07:03:10,1.4166666666666667,0,0.0,Wednesday,0,07:03:10,0.952196656190859
Other_Activity,2011-07-13 07:04:35,3.35,0,0.0,Wednesday,0,07:04:35,0.9718960492614572
Read,2011-07-13 07:07:56,3.7,0,0.0,Wednesday,0,07:07:56,0.9768598298245761
Cook_Breakfast,2011-07-13 07:11:52,2.966666666666667,0,0.0,Wednesday,0,07:11:52,0.9706189387723776
Other_Activity,2011-07-13 07:14:52,2.066666666666667,0,0.0,Wednesday,0,07:14:52,0.9744930908065277
Work_On_Computer,2011-07-13 07:17:00,4.3,0,0.0,Wednesday,0,07:17:00,0.980026000981328
Other_Activity,2011-07-13 07:21:18,2.6333333333333333,0,0.0,Wednesday,0,07:21:18,0.9744981180134251
Other_Activity,2011-07-13 07:24:49,1.0166666666666666,0,0.0,Wednesday,0,07:24:49,0.9718961904119104
Cook_Breakfast,2011-07-13 07:26:41,5.316666666666666,0,0.0,Wednesday,0,07:26:41,0.9662597562698166
Eat_Breakfast,2011-07-13 07:32:57,10.633333333333333,0,0.0,Wednesday,0,07:32:57,0.9621680169511762
Read,2011-07-13 07:43:35,44.6,0,0.0,Wednesday,0,07:43:35,0.9460494887212334
Wash_Breakfast_Dishes,2011-07-13 08:28:20,1.05,0,0.0,Wednesday,0,08:28:20,0.9612575716482362
Toilet,2011-07-13 08:29:29,2.4,0,0.0,Wednesday,0,08:29:29,0.9735711475362936
Work_On_Computer,2011-07-13 08:32:04,31.216666666666665,0,0.0,Wednesday,0,08:32:04,0.9564316860871206
Other_Activity,2011-07-13 09:03:17,1.1833333333333331,0,0.0,Wednesday,0,09:03:17,0.9616587178059252
Other_Activity,2011-07-13 09:04:57,3.3833333333333333,0,0.0,Wednesday,0,09:04:57,0.9622761631677526
Entertain_Guests,2011-07-13 09:08:32,163.28333333333333,0,0.0,Wednesday,0,09:08:32,0.6836127698186313
Other_Activity,2011-07-13 11:52:18,9.916666666666666,0,0.0,Wednesday,0,11:52:18,0.9024448458548868
Entertain_Guests,2011-07-13 12:02:28,33.416666666666664,0,0.0,Wednesday,0,12:02:28,0.7744450846950905
Other_Activity,2011-07-13 12:35:53,1.0666666666666669,0,0.0,Wednesday,0,12:35:53,0.9178335162126543
Drink,2011-07-13 12:37:03,1.25,0,0.0,Wednesday,0,12:37:03,0.9234288037600256
Other_Activity,2011-07-13 12:38:20,1.75,0,0.0,Wednesday,0,12:38:20,0.9186413527607371
Work_On_Computer,2011-07-13 12:40:08,9.0,0,0.0,Wednesday,0,12:40:08,0.9314155030676156
Other_Activity,2011-07-13 12:49:08,3.1,0,0.0,Wednesday,0,12:49:08,0.9121903064083281
Work_On_Computer,2011-07-13 12:52:14,9.833333333333334,0,0.0,Wednesday,0,12:52:14,0.9228852254272918
Other_Activity,2011-07-13 13:02:04,1.75,0,0.0,Wednesday,0,13:02:04,0.9494156896749865
Work_On_Computer,2011-07-13 13:03:49,32.56666666666667,0,0.0,Wednesday,0,13:03:49,0.9471338119915583
Leave_Home,2011-07-13 13:36:48,2.45,0,0.0,Wednesday,0,13:36:48,0.9225218022329359
Other_Activity,2011-07-13 13:39:15,12.75,0,0.0,Wednesday,0,13:39:15,0.9301209156276842
Work_On_Computer,2011-07-13 13:52:15,57.86666666666667,0,0.0,Wednesday,0,13:52:15,0.8978812138413623
Other_Activity,2011-07-13 14:50:07,2.283333333333333,0,0.0,Wednesday,0,14:50:07,0.9510744105905613
Work_On_Computer,2011-07-13 14:52:24,31.0,0,0.0,Wednesday,0,14:52:24,0.9514399547214658
Other_Activity,2011-07-13 15:24:33,1.3,0,0.0,Wednesday,0,15:24:33,0.9676044536555183
Work,2011-07-13 15:25:51,1.2,0,0.0,Wednesday,0,15:25:51,0.8026469426190466
Other_Activity,2011-07-13 15:27:03,2.966666666666667,0,0.0,Wednesday,0,15:27:03,0.9673857966681161
Work_On_Computer,2011-07-13 15:30:01,69.8,0,0.0,Wednesday,0,15:30:01,0.9202162199135411
Toilet,2011-07-13 16:39:57,2.3,0,0.0,Wednesday,0,16:39:57,0.986232028874146
Dress,2011-07-13 16:43:40,1.1,0,0.0,Wednesday,0,16:43:40,0.9525134370509657
Dress,2011-07-13 16:44:59,2.0,0,0.0,Wednesday,0,16:44:59,0.9540866181180188
Other_Activity,2011-07-13 16:46:59,2.183333333333333,0,0.0,Wednesday,0,16:46:59,0.9753373593172594
Other_Activity,2011-07-13 16:49:25,1.4333333333333331,0,0.0,Wednesday,0,16:49:25,0.9747208763974665
Toilet,2011-07-13 16:50:51,1.0833333333333333,0,0.0,Wednesday,0,16:50:51,0.9834836287768209
Other_Activity,2011-07-13 16:51:58,1.4,0,0.0,Wednesday,0,16:51:58,0.9739676600754855
Work_On_Computer,2011-07-13 16:53:22,21.5,0,0.0,Wednesday,0,16:53:22,0.9797681733826524
Other_Activity,2011-07-13 17:15:50,316.9,0,0.0,Wednesday,0,17:15:50,0.721019843552439
Work_On_Computer,2011-07-13 22:34:06,17.933333333333334,0,0.0,Wednesday,0,22:34:06,0.9921891089583085
Drink,2011-07-13 22:53:29,1.3,0,0.0,Wednesday,0,22:53:29,0.9916991155405218
Dress,2011-07-13 22:56:45,2.6666666666666665,0,0.0,Wednesday,0,22:56:45,0.9723921810958083
Personal_Hygiene,2011-07-13 22:59:43,1.6666666666666667,0,0.0,Wednesday,0,22:59:43,0.9473259554806508
Watch_TV,2011-07-13 23:01:36,11.416666666666666,0,0.0,Wednesday,0,23:01:36,0.9636367398977272
Watch_TV,2011-07-13 23:14:02,8.183333333333334,0,0.0,Wednesday,0,23:14:02,0.9678391124495284
Watch_TV,2011-07-13 23:23:05,17.816666666666666,0,0.0,Wednesday,0,23:23:05,0.9577451139022032
Personal_Hygiene,2011-07-14 07:06:53,8.333333333333334,0,0.0,Thursday,0,07:06:53,0.92846897947136
Cook_Breakfast,2011-07-14 07:15:54,2.15,0,0.0,Thursday,0,07:15:54,0.969458173070154
Other_Activity,2011-07-14 07:18:03,3.933333333333333,0,0.0,Thursday,0,07:18:03,0.9721451362507697
Read,2011-07-14 07:22:02,19.683333333333334,0,0.0,Thursday,0,07:22:02,0.9620975062130531
Cook_Breakfast,2011-07-14 07:41:49,2.6166666666666667,0,0.0,Thursday,0,07:41:49,0.9676978435270233
Eat_Breakfast,2011-07-14 07:44:51,10.6,0,0.0,Thursday,0,07:44:51,0.963000468763558
Read,2011-07-14 07:55:27,6.366666666666666,0,0.0,Thursday,0,07:55:27,0.9704003163844651
Personal_Hygiene,2011-07-14 08:02:18,5.966666666666667,0,0.0,Thursday,0,08:02:18,0.9288068918753726
Dress,2011-07-14 08:08:32,3.183333333333333,0,0.0,Thursday,0,08:08:32,0.9509835580694759
Other_Activity,2011-07-14 08:11:43,1.8833333333333333,0,0.0,Thursday,0,08:11:43,0.9678912044455946
Toilet,2011-07-14 08:13:39,1.9666666666666663,0,0.0,Thursday,0,08:13:39,0.9748710026588949
Work_On_Computer,2011-07-14 08:16:54,9.316666666666666,0,0.0,Thursday,0,08:16:54,0.9680382361051921
Leave_Home,2011-07-14 08:27:01,1.6166666666666667,0,0.0,Thursday,0,08:27:01,0.9506877517069121
Other_Activity,2011-07-14 08:28:38,7.55,0,0.0,Thursday,0,08:28:38,0.9582316401121752
Other_Activity,2011-07-14 08:36:21,1.1,0,0.0,Thursday,0,08:36:21,0.9626980071976461
Work_On_Computer,2011-07-14 08:37:44,56.21666666666667,0,0.0,Thursday,0,08:37:44,0.9377036004860325
Work_On_Computer,2011-07-14 09:36:16,9.783333333333331,0,0.0,Thursday,0,09:36:16,0.9584791806525318
Leave_Home,2011-07-14 09:46:33,2.066666666666667,0,0.0,Thursday,0,09:46:33,0.9452756225901666
Other_Activity,2011-07-14 09:48:37,43.266666666666666,0,0.0,Thursday,0,09:48:37,0.9265640712428733
Other_Activity,2011-07-14 10:32:05,1.65,0,0.0,Thursday,0,10:32:05,0.9444386994187977
Work_On_Computer,2011-07-14 10:34:55,25.666666666666668,0,0.0,Thursday,0,10:34:55,0.9398237455334094
Toilet,2011-07-14 11:01:26,2.333333333333333,0,0.0,Thursday,0,11:01:26,0.9454228356767542
Other_Activity,2011-07-14 11:03:46,1.9666666666666663,0,0.0,Thursday,0,11:03:46,0.9333878330770099
Step_Out,2011-07-14 11:05:44,2.8833333333333333,0,0.0,Thursday,0,11:05:44,0.8965849006393721
Drink,2011-07-14 11:09:13,2.35,0,0.0,Thursday,0,11:09:13,0.9326475940437808
Work_On_Computer,2011-07-14 11:12:27,77.26666666666667,0,0.0,Thursday,0,11:12:27,0.8809788158892392
Other_Activity,2011-07-14 12:29:43,2.183333333333333,0,0.0,Thursday,0,12:29:43,0.9234663167112402
Work_On_Computer,2011-07-14 12:31:54,7.166666666666667,0,0.0,Thursday,0,12:31:54,0.9358665693474792
Cook_Lunch,2011-07-14 12:39:13,6.2,0,0.0,Thursday,0,12:39:13,0.8738771676886354
Cook_Lunch,2011-07-14 12:46:12,2.4,0,0.0,Thursday,0,12:46:12,0.8738132393311246
Other_Activity,2011-07-14 12:48:36,3.683333333333333,0,0.0,Thursday,0,12:48:36,0.9137338382004297
Eat_Lunch,2011-07-14 12:52:53,15.083333333333334,0,0.0,Thursday,0,12:52:53,0.8372800079549646
Other_Activity,2011-07-14 13:07:58,1.1333333333333333,0,0.0,Thursday,0,13:07:58,0.9488354233307904
Other_Activity,2011-07-14 13:10:48,1.6166666666666667,0,0.0,Thursday,0,13:10:48,0.949519598960032
Personal_Hygiene,2011-07-14 13:13:15,1.9166666666666667,0,0.0,Thursday,0,13:13:15,0.9051222245532268
Work_At_Desk,2011-07-14 13:15:20,2.3,0,0.0,Thursday,0,13:15:20,0.9492378122189757
Leave_Home,2011-07-14 13:17:48,1.55,0,0.0,Thursday,0,13:17:48,0.943575343128827
Other_Activity,2011-07-14 13:19:21,22.516666666666666,0,0.0,Thursday,0,13:19:21,0.9308404831330809
Other_Activity,2011-07-14 13:42:05,1.7333333333333334,0,0.0,Thursday,0,13:42:05,0.9424842833345264
Leave_Home,2011-07-14 13:43:51,1.25,0,0.0,Thursday,0,13:43:51,0.9363419985198757
Other_Activity,2011-07-14 13:45:06,60.05,0,0.0,Thursday,0,13:45:06,0.8907634010191795
Work_On_Computer,2011-07-14 14:46:18,3.883333333333333,0,0.0,Thursday,0,14:46:18,0.9696212862695974
Toilet,2011-07-14 14:50:53,1.1666666666666667,0,0.0,Thursday,0,14:50:53,0.9634785996686474
Work_On_Computer,2011-07-14 14:52:18,5.366666666666666,0,0.0,Thursday,0,14:52:18,0.9680302458129839
Work_On_Computer,2011-07-14 14:58:19,42.1,0,0.0,Thursday,0,14:58:19,0.9369257537645668
Personal_Hygiene,2011-07-14 15:40:56,4.983333333333333,0,0.0,Thursday,0,15:40:56,0.9198626459924854
Dress,2011-07-14 15:46:07,4.9,0,0.0,Thursday,0,15:46:07,0.9423622859596479
Dress,2011-07-14 15:51:35,3.8,0,0.0,Thursday,0,15:51:35,0.9419595706789363
Work_On_Computer,2011-07-14 15:55:57,35.78333333333333,0,0.0,Thursday,0,15:55:57,0.953933884627633
Leave_Home,2011-07-14 16:31:56,1.1,0,0.0,Thursday,0,16:31:56,0.9657984222693758
Other_Activity,2011-07-14 16:33:02,8.25,0,0.0,Thursday,0,16:33:02,0.9704998613363264
Drink,2011-07-14 16:41:33,1.4333333333333331,0,0.0,Thursday,0,16:41:33,0.9805431928367235
Work_On_Computer,2011-07-14 16:43:08,15.766666666666667,0,0.0,Thursday,0,16:43:08,0.980163786653417
Leave_Home,2011-07-14 16:59:02,1.5333333333333334,0,0.0,Thursday,0,16:59:02,0.9647059218071932
Other_Activity,2011-07-14 17:00:34,27.116666666666667,0,0.0,Thursday,0,17:00:34,0.9637006426301267
Enter_Home,2011-07-14 17:27:41,1.1166666666666667,0,0.0,Thursday,0,17:27:41,0.8174784556561571
Work_On_Computer,2011-07-14 17:28:53,10.016666666666667,0,0.0,Thursday,0,17:28:53,0.988472945429404
Step_Out,2011-07-14 17:39:03,6.066666666666666,0,0.0,Thursday,0,17:39:03,0.9435997698128622
Work,2011-07-14 17:45:25,1.9833333333333327,0,0.0,Thursday,0,17:45:25,0.8302007758618436
Cook_Dinner,2011-07-14 17:47:31,4.266666666666667,0,0.0,Thursday,0,17:47:31,0.9885628401115899
Work_On_Computer,2011-07-14 17:53:01,4.416666666666667,0,0.0,Thursday,0,17:53:01,0.9920168532334909
Cook_Dinner,2011-07-14 17:57:43,2.0166666666666666,0,0.0,Thursday,0,17:57:43,0.9858125501142591
Other_Activity,2011-07-14 17:59:45,1.5333333333333334,0,0.0,Thursday,0,17:59:45,0.9760857389100138
Other_Activity,2011-07-14 18:03:50,8.416666666666666,0,0.0,Thursday,0,18:03:50,0.9794816674281002
Other_Activity,2011-07-14 18:13:49,8.1,0,0.0,Thursday,0,18:13:49,0.9798699682091658
Other_Activity,2011-07-14 18:23:35,4.883333333333334,0,0.0,Thursday,0,18:23:35,0.9826787052848217
Wash_Dinner_Dishes,2011-07-14 18:28:44,2.583333333333333,0,0.0,Thursday,0,18:28:44,0.9910973702998237
Watch_TV,2011-07-14 18:31:42,44.266666666666666,0,0.0,Thursday,0,18:31:42,0.9432815223048238
Dress,2011-07-14 19:16:04,1.55,0,0.0,Thursday,0,19:16:04,0.9650468882286946
Toilet,2011-07-14 19:18:29,1.4,0,0.0,Thursday,0,19:18:29,0.9916723132365276
Dress,2011-07-14 19:20:30,2.833333333333333,0,0.0,Thursday,0,19:20:30,0.9667935580362773
Work_On_Computer,2011-07-14 19:24:02,27.7,0,0.0,Thursday,0,19:24:02,0.9834520146584517
Other_Activity,2011-07-14 19:51:44,2.1666666666666665,0,0.0,Thursday,0,19:51:44,0.9842514373228055
Toilet,2011-07-14 19:53:54,1.8166666666666669,0,0.0,Thursday,0,19:53:54,0.9930874922398804
Leave_Home,2011-07-14 19:55:53,5.766666666666667,0,0.0,Thursday,0,19:55:53,0.9808188035685503
Other_Activity,2011-07-14 20:01:39,154.51666666666668,0,0.0,Thursday,0,20:01:39,0.8491256513308185
Work_On_Computer,2011-07-14 22:36:30,14.966666666666669,0,0.0,Thursday,0,22:36:30,0.9917304229117235
Other_Activity,2011-07-14 22:51:28,1.4666666666666666,0,0.0,Thursday,0,22:51:28,0.9851737111213652
Cook,2011-07-14 22:52:58,3.683333333333333,0,0.0,Thursday,0,22:52:58,0.9957903327409021
Eat,2011-07-14 22:56:48,18.53333333333333,0,0.0,Thursday,0,22:56:48,0.9822438256489416
Evening_Meds,2011-07-14 23:15:30,1.25,0,0.0,Thursday,0,23:15:30,0.8862511626811814
Dress,2011-07-14 23:17:21,2.2333333333333334,0,0.0,Thursday,0,23:17:21,0.9599102406026631
Read,2011-07-14 23:20:42,29.616666666666667,0,0.0,Thursday,0,23:20:42,0.9605155742742889
Toilet,2011-07-15 06:27:11,3.633333333333333,0,0.0,Friday,0,06:27:11,0.9566497600478695
Other_Activity,2011-07-15 06:31:21,1.3833333333333333,0,0.0,Friday,0,06:31:21,0.9476304181340268
Other_Activity,2011-07-15 06:33:00,4.85,0,0.0,Friday,0,06:33:00,0.946042001554259
Bathe,2011-07-15 06:37:51,7.816666666666666,0,0.0,Friday,0,06:37:51,0.9140079110884759
Groom,2011-07-15 06:45:40,4.683333333333334,0,0.0,Friday,0,06:45:40,0.9295570529715439
Dress,2011-07-15 06:50:42,8.4,0,0.0,Friday,0,06:50:42,0.924948696611143
Morning_Meds,2011-07-15 06:59:18,1.6333333333333333,0,0.0,Friday,0,06:59:18,0.9162075395670475
Read,2011-07-15 07:01:30,10.016666666666667,0,0.0,Friday,0,07:01:30,0.9501885149406165
Cook_Breakfast,2011-07-15 07:11:51,1.9166666666666667,0,0.0,Friday,0,07:11:51,0.9497737366259438
Eat_Breakfast,2011-07-15 07:13:57,14.95,0,0.0,Friday,0,07:13:57,0.9401046316732808
Read,2011-07-15 07:28:54,21.08333333333333,0,0.0,Friday,0,07:28:54,0.9432527255779878
Personal_Hygiene,2011-07-15 07:50:56,6.333333333333333,0,0.0,Friday,0,07:50:56,0.9141293025732171
Other_Activity,2011-07-15 07:57:19,1.55,0,0.0,Friday,0,07:57:19,0.9527139896935001
Leave_Home,2011-07-15 07:58:52,1.8666666666666667,0,0.0,Friday,0,07:58:52,0.9356337304786698
Other_Activity,2011-07-15 08:00:44,478.06666666666666,0,0.0,Friday,0,08:00:44,0.6236923477353218
Other_Activity,2011-07-15 15:59:09,131.63333333333333,0,0.0,Friday,0,15:59:09,0.8374844338128833
Other_Activity,2011-07-15 18:11:16,1.0333333333333334,0,0.0,Friday,0,18:11:16,0.9652284511418618
Drink,2011-07-15 18:12:18,1.2333333333333334,0,0.0,Friday,0,18:12:18,0.9741115277547551
Work_On_Computer,2011-07-15 18:13:41,18.0,0,0.0,Friday,0,18:13:41,0.9734010678230262
Other_Activity,2011-07-15 18:31:41,6.15,0,0.0,Friday,0,18:31:41,0.9647868364635849
Watch_TV,2011-07-15 18:37:50,5.333333333333333,0,0.0,Friday,0,18:37:50,0.9718305875258483
Other_Activity,2011-07-15 18:43:10,8.883333333333333,0,0.0,Friday,0,18:43:10,0.9610724043220755
Drink,2011-07-15 18:52:13,1.6666666666666667,0,0.0,Friday,0,18:52:13,0.974188535909283
Other_Activity,2011-07-15 18:54:00,14.116666666666667,0,0.0,Friday,0,18:54:00,0.9561050398593235
Toilet,2011-07-15 19:09:43,1.6833333333333331,0,0.0,Friday,0,19:09:43,0.9784987651820768
Work,2011-07-15 19:11:33,5.85,0,0.0,Friday,0,19:11:33,0.8147566749512569
Leave_Home,2011-07-15 19:17:27,1.2,0,0.0,Friday,0,19:17:27,0.9595079496561174
Other_Activity,2011-07-15 19:18:39,136.25,0,0.0,Friday,0,19:18:39,0.85623559570522
Cook,2011-07-15 21:35:48,3.433333333333333,0,0.0,Friday,0,21:35:48,0.9803251067389286
Eat,2011-07-15 21:39:27,15.5,0,0.0,Friday,0,21:39:27,0.9675664973557762
Work_On_Computer,2011-07-15 21:55:04,3.816666666666667,0,0.0,Friday,0,21:55:04,0.9803102559642942
Work_On_Computer,2011-07-15 21:59:49,1.4333333333333331,0,0.0,Friday,0,21:59:49,0.9786848000965844
Other_Activity,2011-07-15 22:01:15,1.7666666666666666,0,0.0,Friday,0,22:01:15,0.9618763666284638
Work_On_Computer,2011-07-15 22:03:01,3.6,0,0.0,Friday,0,22:03:01,0.9744813388356752
Work_On_Computer,2011-07-15 22:07:07,43.63333333333333,0,0.0,Friday,0,22:07:07,0.9463537228087088
Groom,2011-07-15 22:51:15,2.45,0,0.0,Friday,0,22:51:15,0.9540816243501768
Dress,2011-07-15 22:55:14,2.95,0,0.0,Friday,0,22:55:14,0.9509892672812932
Read,2011-07-15 22:58:11,4.55,0,0.0,Friday,0,22:58:11,0.9705580975643056
Personal_Hygiene,2011-07-16 05:21:34,1.7,0,0.0,Saturday,1,05:21:34,0.8935983993647884
Personal_Hygiene,2011-07-16 05:23:16,19.48333333333333,0,0.0,Saturday,1,05:23:16,0.8673361339465652
Other_Activity,2011-07-16 05:42:50,6.433333333333334,0,0.0,Saturday,1,05:42:50,0.9204986423140009
Dress,2011-07-16 05:49:22,2.4,0,0.0,Saturday,1,05:49:22,0.912757224150471
Groom,2011-07-16 05:52:29,3.866666666666666,0,0.0,Saturday,1,05:52:29,0.8934297449525119
Cook_Breakfast,2011-07-16 05:56:31,2.65,0,0.0,Saturday,1,05:56:31,0.924446919227854
Eat_Breakfast,2011-07-16 06:00:21,13.983333333333333,0,0.0,Saturday,1,06:00:21,0.9085809774457285
Read,2011-07-16 06:14:20,29.7,0,0.0,Saturday,1,06:14:20,0.902515044349834
Toilet,2011-07-16 06:45:16,3.033333333333333,0,0.0,Saturday,1,06:45:16,0.9329962649830968
Other_Activity,2011-07-16 06:49:11,2.466666666666667,0,0.0,Saturday,1,06:49:11,0.9332090571125511
Leave_Home,2011-07-16 06:51:39,1.45,0,0.0,Saturday,1,06:51:39,0.8994714859476429
Other_Activity,2011-07-16 06:53:06,859.0833333333334,0,0.0,Saturday,1,06:53:06,0.47873287607399995
Other_Activity,2011-07-16 21:12:29,1.5166666666666666,0,0.0,Saturday,1,21:12:29,0.9407059350512027
Drink,2011-07-16 21:14:47,1.8333333333333333,0,0.0,Saturday,1,21:14:47,0.9557217458740843
Other_Activity,2011-07-16 21:16:42,1.0666666666666669,0,0.0,Saturday,1,21:16:42,0.9374070320908007
Work_On_Computer,2011-07-16 21:17:46,38.11666666666667,0,0.0,Saturday,1,21:17:46,0.9282605192629692
Other_Activity,2011-07-16 21:56:40,2.333333333333333,0,0.0,Saturday,1,21:56:40,0.9379971555882985
Leave_Home,2011-07-16 21:59:02,7.45,0,0.0,Saturday,1,21:59:02,0.929428906920211
Work_On_Computer,2011-07-16 22:07:36,18.166666666666668,0,0.0,Saturday,1,22:07:36,0.9418353467236245
Work_On_Computer,2011-07-16 22:26:19,16.633333333333333,0,0.0,Saturday,1,22:26:19,0.9467583623826409
Dress,2011-07-16 22:43:47,1.3333333333333333,0,0.0,Saturday,1,22:43:47,0.9185870242092906
Wash_Dishes,2011-07-16 22:45:29,4.116666666666666,0,0.0,Saturday,1,22:45:29,0.8177530081842533
Toilet,2011-07-16 22:50:54,1.6666666666666667,0,0.0,Saturday,1,22:50:54,0.9551108567377157
