Activity,Duration,Day of activity,Weekend or weekday,Start time short,normality_score
Other_Activity,58.91666666666666,Friday,0,08:57:16,0.07422254645411575
Groom,8.5,Friday,0,09:56:33,-0.15168194157659426
Dress,6.033333333333333,Friday,0,10:05:21,0.029320668515625196
Groom,2.85,Friday,0,10:12:07,-0.11641956951763788
Work_On_Computer,24.766666666666666,Friday,0,10:15:28,0.1355996803278262
Leave_Home,4.1,Friday,0,10:40:42,-0.11582820275744106
Other_Activity,157.35,Friday,0,10:44:48,-0.57986571796563
Other_Activity,2.6,Friday,0,13:22:26,-0.01942606554041674
Work_At_Desk,5.033333333333333,Friday,0,13:25:02,0.028923389801841382
Other_Activity,1.5166666666666666,Friday,0,13:30:04,-0.04082493335393779
Work_On_Computer,41.8,Friday,0,13:31:35,-0.02691313654642667
Leave_Home,1.8666666666666667,Friday,0,14:13:57,0.17463443179102214
Other_Activity,6.583333333333333,Friday,0,14:15:49,0.04376592456744503
Other_Activity,2.25,Friday,0,14:22:33,0.05843152807654525
Read,16.85,Friday,0,14:24:48,0.11446410031942592
Other_Activity,2.25,Friday,0,14:41:39,0.021899747178086508
Work_On_Computer,44.3,Friday,0,14:43:54,0.015357388972232704
Other_Activity,1.15,Friday,0,15:29:13,0.12572491583927667
Read,34.0,Friday,0,15:30:24,0.12555471900939538
Other_Activity,2.5,Friday,0,16:04:24,0.21310037902871415
Watch_TV,63.96666666666667,Friday,0,16:06:54,-0.08131513848557052
Toilet,2.7666666666666666,Friday,0,17:11:17,0.35420024259248883
Dress,1.4666666666666666,Friday,0,17:14:10,0.09068026087439553
Watch_TV,41.73333333333333,Friday,0,17:15:38,0.12393083683444729
Wash_Dishes,2.85,Friday,0,17:57:41,-0.5371780121943115
Watch_TV,3.4,Friday,0,18:02:24,0.33494693994013713
Other_Activity,13.65,Friday,0,18:05:48,0.25202593869617423
Wash_Dishes,2.183333333333333,Friday,0,18:19:38,-0.47410275428256593
Toilet,1.1333333333333333,Friday,0,18:21:55,0.3599054395756927
Work_On_Computer,7.683333333333334,Friday,0,18:23:25,0.39827577144193527
Other_Activity,35.11666666666667,Friday,0,18:33:01,0.2305638907790888
Toilet,1.7166666666666666,Friday,0,19:08:08,0.3834965550485806
Other_Activity,192.21666666666667,Friday,0,19:10:54,-0.70733544543644
Work_On_Computer,18.95,Friday,0,22:23:29,0.3956215990005597
Work_On_Computer,19.566666666666663,Friday,0,22:43:27,0.3996609606874549
Toilet,2.05,Friday,0,23:03:44,0.28113377462017985
Dress,5.266666666666667,Friday,0,23:06:31,0.05363296744840361
Other_Activity,1.3333333333333333,Saturday,1,07:06:38,0.1459656015972044
Personal_Hygiene,11.6,Saturday,1,07:07:58,-0.19499895452409038
Dress,4.666666666666667,Saturday,1,07:19:45,-0.006699545630985481
Personal_Hygiene,3.4166666666666665,Saturday,1,07:24:50,-0.123980440312775
Dress,5.616666666666666,Saturday,1,07:28:26,-0.013093444490973629
Cook_Breakfast,8.916666666666666,Saturday,1,07:35:01,0.07966507954954369
Eat_Breakfast,2.316666666666667,Saturday,1,07:44:46,0.14160699123290366
Eat_Breakfast,13.933333333333334,Saturday,1,07:48:11,0.04365029257501303
Wash_Breakfast_Dishes,1.3333333333333333,Saturday,1,08:02:27,0.08539283814998314
Work_On_Computer,138.7,Saturday,1,08:03:59,-0.8931115240392313
Wash_Breakfast_Dishes,2.5166666666666666,Saturday,1,10:23:00,-0.13439156713040978
Other_Activity,1.2833333333333334,Saturday,1,10:26:39,-0.10425143575440397
Work_On_Computer,2.4166666666666665,Saturday,1,10:29:12,-0.14847512991439593
Work_On_Computer,33.766666666666666,Saturday,1,10:31:53,-0.24602866160231557
Wash_Breakfast_Dishes,2.8666666666666667,Saturday,1,11:06:21,-0.1782894188399059
Work_On_Computer,55.3,Saturday,1,11:09:33,-0.3927418287885446
Cook_Lunch,2.716666666666667,Saturday,1,12:05:04,-0.542543162130178
Eat_Lunch,12.2,Saturday,1,12:07:53,-0.749844132027167
Work_On_Computer,193.5,Saturday,1,12:21:34,-1.8014807813305627
Toilet,1.0166666666666666,Saturday,1,15:35:17,0.176310340990637
Leave_Home,4.233333333333333,Saturday,1,15:37:08,-0.006523249290951384
Other_Activity,22.53333333333333,Saturday,1,15:41:22,-0.053034593064837696
Drink,4.35,Saturday,1,16:04:09,0.2844613721583382
Work_At_Desk,6.8,Saturday,1,16:08:39,0.10255120248121145
Other_Activity,1.0333333333333334,Saturday,1,16:15:27,0.2358844304271788
Work_On_Computer,33.45,Saturday,1,16:16:29,0.12971570281207107
Other_Activity,2.2,Saturday,1,16:49:56,0.20637044991284345
Watch_TV,8.1,Saturday,1,16:52:08,0.07220834610053187
Work_On_Computer,12.666666666666666,Saturday,1,17:00:45,0.28101543665246115
Work_On_Computer,2.533333333333333,Saturday,1,17:14:13,0.3403809033032424
Watch_TV,35.516666666666666,Saturday,1,17:17:41,-0.00011385971854319023
Cook_Dinner,5.816666666666666,Saturday,1,17:53:24,0.24570235082555686
Eat_Dinner,2.7,Saturday,1,17:59:54,0.25589594429958357
Other_Activity,10.05,Saturday,1,18:02:36,0.2202360783826343
Wash_Dinner_Dishes,1.2833333333333334,Saturday,1,18:12:39,0.24118568719168026
Watch_TV,1.4833333333333334,Saturday,1,18:14:48,0.21130236570561892
Other_Activity,29.316666666666663,Saturday,1,18:16:17,0.03662362621675228
Other_Activity,2.1666666666666665,Saturday,1,18:46:09,0.3041140817515441
Watch_TV,35.2,Saturday,1,18:48:19,0.00781522345415598
Other_Activity,2.316666666666667,Saturday,1,19:25:47,0.3077838519368598
Watch_TV,51.75,Saturday,1,19:29:08,-0.13725195337381907
Drink,1.45,Saturday,1,20:21:06,0.3266707739079952
Watch_TV,36.91666666666666,Saturday,1,20:23:24,-0.002170677556433998
Dress,1.4,Saturday,1,21:00:26,0.09872124782421393
Other_Activity,1.3666666666666667,Saturday,1,21:02:11,0.3108968005938774
Evening_Meds,1.15,Saturday,1,21:03:33,-0.6570481077361967
Watch_TV,89.2,Saturday,1,21:05:40,-0.43327873830797436
Personal_Hygiene,8.083333333333334,Sunday,1,06:40:45,-0.3089774909533053
Dress,3.733333333333333,Sunday,1,06:49:49,-0.17879110509329288
Read,8.3,Sunday,1,06:54:30,-0.05450141847664157
Cook_Breakfast,3.05,Sunday,1,07:02:55,-0.048341222021070156
Eat_Breakfast,18.53333333333333,Sunday,1,07:06:04,-0.12498099183343002
Watch_TV,33.9,Sunday,1,07:25:39,-0.4852223957512358
Toilet,1.7166666666666666,Sunday,1,07:59:59,-0.09514002062274052
Relax,54.05,Sunday,1,08:01:49,-1.3772523216456571
Groom,2.333333333333333,Sunday,1,08:56:19,-0.7024162142588865
Other_Activity,61.68333333333333,Sunday,1,08:59:48,-0.5306053012905307
Toilet,2.45,Sunday,1,10:02:43,-0.22259029258977225
Other_Activity,5.516666666666667,Sunday,1,10:06:58,-0.20184386816433084
Personal_Hygiene,5.366666666666666,Sunday,1,10:12:29,-0.39859739971583374
Dress,3.0,Sunday,1,10:18:26,-0.3167801938832685
Other_Activity,18.48333333333333,Sunday,1,10:21:34,-0.30355263388857995
Toilet,1.7333333333333334,Sunday,1,10:40:51,-0.2848379301997585
Work_On_Computer,46.4,Sunday,1,10:43:29,-0.45182289864232983
Leave_Home,1.35,Sunday,1,11:29:59,-0.9046338516189703
Other_Activity,44.16666666666666,Sunday,1,11:31:20,-0.5892485163333516
Toilet,1.8833333333333333,Sunday,1,12:16:01,-0.3499924268395397
Other_Activity,1.5,Sunday,1,12:17:55,-0.40011023216919883
Cook_Lunch,4.95,Sunday,1,12:19:25,-0.8713919235816322
Other_Activity,3.35,Sunday,1,12:24:26,-0.4547295192498622
Cook_Lunch,1.933333333333333,Sunday,1,12:27:47,-0.8549600645527681
Eat_Lunch,8.25,Sunday,1,12:29:50,-0.9821552620921781
Work_On_Computer,67.66666666666667,Sunday,1,12:39:23,-0.7408694727466265
Other_Activity,1.2166666666666666,Sunday,1,13:47:03,-0.34280646014154154
Read,10.716666666666669,Sunday,1,13:48:16,-0.35880927237495686
Drink,2.216666666666667,Sunday,1,13:59:25,-0.27281963500031325
Other_Activity,30.35,Sunday,1,14:03:04,-0.38220013119883073
Other_Activity,1.2,Sunday,1,14:55:11,-0.26978400936918956
Read,52.7,Sunday,1,14:56:23,-0.522374638799122
Other_Activity,2.0166666666666666,Sunday,1,15:49:17,-0.18034714510726868
Toilet,2.716666666666667,Sunday,1,15:51:38,-0.12142190381540541
Other_Activity,1.5,Sunday,1,15:54:21,-0.17342910160263336
Watch_TV,146.46666666666667,Sunday,1,15:55:51,-1.3762446495557659
Step_Out,6.2,Sunday,1,18:23:11,-0.4554975465919545
Other_Activity,2.333333333333333,Sunday,1,18:29:23,0.02871247966572315
Step_Out,1.3,Sunday,1,18:31:43,-0.4180396750715204
Other_Activity,1.4666666666666666,Sunday,1,18:33:01,0.041647354677516735
Other_Activity,6.133333333333334,Sunday,1,18:34:48,-0.0015310760065606489
Cook_Dinner,4.033333333333333,Sunday,1,18:41:14,0.030755907417853605
Cook_Dinner,3.466666666666667,Sunday,1,18:45:42,0.03268760790841478
Other_Activity,1.1333333333333333,Sunday,1,18:49:14,0.023581797246394295
Other_Activity,45.81666666666667,Sunday,1,18:50:23,-0.3464614781967852
Step_Out,3.6,Sunday,1,19:36:21,-0.4194994952409562
Wash_Dinner_Dishes,2.1166666666666667,Sunday,1,19:40:18,-0.049212487128453095
Other_Activity,21.616666666666667,Sunday,1,19:42:37,-0.06950572135441141
Watch_TV,35.65,Sunday,1,20:04:14,-0.20977000900619255
Other_Activity,4.566666666666666,Sunday,1,20:41:32,0.030889476163082394
Watch_TV,55.25,Sunday,1,20:46:28,-0.3785856028288054
Drink,1.8333333333333333,Sunday,1,21:43:58,0.05103588939871283
Watch_TV,12.983333333333333,Sunday,1,21:46:00,-0.1367388468923598
Dress,6.983333333333333,Sunday,1,21:59:06,-0.19842478472453207
Evening_Meds,1.0166666666666666,Sunday,1,22:06:19,-0.9607132796617597
Read,30.966666666666665,Sunday,1,22:07:29,-0.1162176575623958
Watch_TV,77.46666666666667,Sunday,1,22:40:00,-0.6087111216458867
Bed_Toilet_Transition,4.266666666666667,Monday,0,06:53:27,-0.7254138749090173
Drink,1.3,Monday,0,07:08:47,0.03253570859830604
Read,5.183333333333334,Monday,0,07:11:25,0.10164184801602602
Cook_Breakfast,2.95,Monday,0,07:16:44,0.12662148014180205
Eat_Breakfast,18.516666666666666,Monday,0,07:19:49,0.06629176682183827
Read,65.25,Monday,0,07:38:20,-0.14377866381785473
Personal_Hygiene,3.566666666666667,Monday,0,08:44:46,-0.14282164161891384
Other_Activity,1.4833333333333334,Monday,0,08:48:34,0.10079536709939421
Other_Activity,62.06666666666667,Monday,0,08:51:28,-0.13057089223863708
Personal_Hygiene,8.583333333333334,Monday,0,09:53:46,-0.25967107487642027
Dress,2.85,Monday,0,10:02:54,-0.1113417618998421
Other_Activity,4.566666666666666,Monday,0,10:05:45,-0.009614439027126078
Work_On_Computer,10.7,Monday,0,10:10:19,-0.013937525922234698
Toilet,1.35,Monday,0,10:21:49,-0.028719175168002424
Step_Out,2.083333333333333,Monday,0,10:24:16,-0.3645841212684587
Work,3.966666666666667,Monday,0,10:26:26,-0.9771636485192332
Other_Activity,24.916666666666668,Monday,0,10:31:16,-0.13324231915475188
Wash_Breakfast_Dishes,3.033333333333333,Monday,0,10:56:40,-0.14154415192703151
Work_On_Computer,15.9,Monday,0,10:59:49,-0.10012461596618491
Cook_Lunch,42.65,Monday,0,11:16:41,-0.6708186362994475
Cook_Lunch,10.016666666666667,Monday,0,11:59:42,-0.6405944123231844
Eat_Lunch,9.683333333333334,Monday,0,12:09:50,-0.5887445054448841
Wash_Lunch_Dishes,1.65,Monday,0,12:19:40,-0.6688849736825441
Other_Activity,1.1,Monday,0,12:21:22,-0.12673004276670632
Work_On_Computer,32.18333333333333,Monday,0,12:23:52,-0.15943223815323232
Drink,1.2166666666666666,Monday,0,12:56:18,-0.19464362932208754
Work_On_Computer,6.366666666666666,Monday,0,12:58:04,-0.1237324147857077
Leave_Home,6.683333333333334,Monday,0,13:05:01,-0.09597450805222321
Other_Activity,12.833333333333334,Monday,0,13:11:42,0.0007942347344873412
Work_On_Computer,31.58333333333333,Monday,0,13:24:50,-0.07494387768732816
Other_Activity,1.6333333333333333,Monday,0,13:56:28,-0.06350591126593944
Read,15.9,Monday,0,13:58:29,-0.09236275872965141
Other_Activity,1.0666666666666669,Monday,0,14:14:23,0.060693121684656764
Dress,1.7166666666666666,Monday,0,14:15:27,-0.10030164681739906
Toilet,1.2333333333333334,Monday,0,14:17:24,0.10749608750221287
Wash_Dishes,1.8166666666666669,Monday,0,14:19:28,-0.71608412596393
Work,2.466666666666667,Monday,0,14:21:34,-0.9532757496632842
Other_Activity,1.3833333333333333,Monday,0,14:24:04,0.06878957273680067
Step_Out,4.233333333333333,Monday,0,14:25:27,-0.22451259531950243
Other_Activity,3.6666666666666665,Monday,0,14:30:19,0.09305751917917367
Drink,1.95,Monday,0,14:34:49,0.09852496146147047
Work_On_Computer,16.533333333333335,Monday,0,14:37:43,0.10930470923771538
Other_Activity,1.05,Monday,0,14:54:15,0.007564828090759267
Watch_TV,1.65,Monday,0,14:55:21,-0.06346974208766584
Other_Activity,7.75,Monday,0,14:57:00,0.03988659968857984
Other_Activity,23.55,Monday,0,15:05:11,0.08026076707113294
Other_Activity,13.55,Monday,0,15:29:23,0.10556797388280409
Work_On_Computer,20.633333333333333,Monday,0,15:42:56,0.15718120357720555
Watch_TV,4.6,Monday,0,16:03:49,0.11531112196309179
Other_Activity,15.083333333333334,Monday,0,16:08:25,0.1408511267338181
Other_Activity,2.933333333333333,Monday,0,16:23:32,0.20238465368879566
Watch_TV,7.316666666666666,Monday,0,16:26:35,0.10261579704399956
Personal_Hygiene,6.0,Monday,0,16:34:08,-0.1128418276305902
Dress,1.6333333333333333,Monday,0,16:40:20,-0.00525281823200352
Work_On_Computer,10.666666666666666,Monday,0,16:42:33,0.26704213059663984
Other_Activity,1.0833333333333333,Monday,0,16:54:16,0.14330793287377275
Work_On_Computer,2.783333333333333,Monday,0,16:55:21,0.24169538682955327
Other_Activity,5.366666666666666,Monday,0,16:58:08,0.1708808819851134
Other_Activity,10.233333333333333,Monday,0,17:03:42,0.23925943635949257
Wash_Dishes,4.433333333333334,Monday,0,17:13:58,-0.5769569462184085
Other_Activity,14.016666666666667,Monday,0,17:18:24,0.19134917743350965
Other_Activity,1.1333333333333333,Monday,0,17:33:13,0.20135597388268683
Leave_Home,3.983333333333333,Monday,0,17:34:25,0.12928716606320012
Other_Activity,335.3833333333333,Monday,0,17:38:24,-1.7095579905637646
Other_Activity,1.1,Monday,0,23:13:59,0.19609663286349285
Wash_Dishes,2.5166666666666666,Monday,0,23:15:08,-0.4101375217197024
Work_On_Computer,26.183333333333334,Monday,0,23:17:50,0.2265762373643113
Dress,3.2666666666666666,Monday,0,23:44:21,0.10835199220496734
Watch_TV,7.716666666666667,Monday,0,23:47:49,0.2019419164681087
Dress,1.7333333333333334,Monday,0,23:55:51,0.09605333893208598
Personal_Hygiene,7.466666666666667,Tuesday,0,07:03:55,0.1232957250524857
Drink,2.4166666666666665,Tuesday,0,07:12:57,0.3622076103006432
Dress,2.6,Tuesday,0,07:15:29,0.2973209260956936
Read,45.25,Tuesday,0,07:18:52,0.3401505255616655
Other_Activity,1.8166666666666669,Tuesday,0,08:04:07,0.3643295586904226
Work_On_Computer,34.0,Tuesday,0,08:05:59,0.41678505219844164
Toilet,3.4833333333333334,Tuesday,0,08:40:44,0.41026907263758394
Other_Activity,1.05,Tuesday,0,08:44:15,0.34989115831719253
Leave_Home,1.5333333333333334,Tuesday,0,08:45:20,0.28784683583321863
Other_Activity,51.333333333333336,Tuesday,0,08:46:52,0.229196707537763
Other_Activity,1.1,Tuesday,0,09:38:54,0.29538610587493663
Work_On_Computer,19.916666666666668,Tuesday,0,09:40:00,0.3471966236196705
Bathe,6.716666666666667,Tuesday,0,10:00:21,0.14295482275805516
Groom,3.85,Tuesday,0,10:07:04,0.21138209353094048
Dress,4.933333333333334,Tuesday,0,10:11:19,0.1620757963845353
Groom,2.0,Tuesday,0,10:16:23,0.18649034271279913
Work_On_Computer,28.883333333333333,Tuesday,0,10:19:08,0.29203565047437413
Other_Activity,2.9166666666666665,Tuesday,0,10:48:01,0.20499898184667684
Step_Out,1.35,Tuesday,0,10:50:59,-0.016490874099545277
Work_On_Computer,47.18333333333333,Tuesday,0,10:52:26,0.17284316924414733
Cook_Lunch,2.4166666666666665,Tuesday,0,11:39:47,-0.22564484837084425
Cook_Lunch,5.933333333333334,Tuesday,0,11:44:48,-0.27283913652307884
Eat_Lunch,7.283333333333333,Tuesday,0,11:50:51,-0.3074849787051325
Other_Activity,1.65,Tuesday,0,11:58:11,0.0042593145098752255
Work_On_Computer,51.71666666666667,Tuesday,0,11:59:50,-0.007016421489323575
Wash_Lunch_Dishes,1.35,Tuesday,0,12:52:20,-0.5241858534057966
Toilet,1.8166666666666669,Tuesday,0,12:53:47,-0.020188857394430042
Wash_Lunch_Dishes,1.85,Tuesday,0,12:55:48,-0.5170112693247007
Work_On_Computer,16.133333333333333,Tuesday,0,12:58:15,-0.03379826110925681
Wash_Lunch_Dishes,1.3,Tuesday,0,13:14:56,-0.3127387575397854
Drink,1.2833333333333334,Tuesday,0,13:16:43,0.1921112478363589
Work_On_Computer,9.8,Tuesday,0,13:18:53,0.21840335804520433
Other_Activity,1.1333333333333333,Tuesday,0,13:28:41,0.07061032824332203
Entertain_Guests,87.95,Tuesday,0,13:29:49,-1.099484586394753
Other_Activity,3.7,Tuesday,0,14:57:46,0.12557191893051162
Phone,1.6,Tuesday,0,15:01:28,0.040942771605983204
Work_At_Desk,13.833333333333334,Tuesday,0,15:04:45,0.25018404947916784
Leave_Home,1.7833333333333334,Tuesday,0,15:18:44,0.3083132753215121
Other_Activity,19.98333333333333,Tuesday,0,15:20:31,0.2342145170571513
Work_On_Computer,8.933333333333334,Tuesday,0,15:40:44,0.35287339371279525
Step_Out,2.35,Tuesday,0,15:49:43,0.0438900487193685
Work_On_Computer,13.683333333333334,Tuesday,0,15:52:10,0.3221796434237689
Work_On_Computer,2.3,Tuesday,0,16:06:22,0.454754287591921
Work_On_Computer,15.133333333333333,Tuesday,0,16:09:31,0.4549696744188147
Other_Activity,1.25,Tuesday,0,16:24:39,0.3440864946446408
Toilet,1.5333333333333334,Tuesday,0,16:25:57,0.4261575644976772
Dress,2.816666666666667,Tuesday,0,16:27:37,0.21750917145310933
Watch_TV,21.0,Tuesday,0,16:30:49,0.28476245822014123
Other_Activity,1.3833333333333333,Tuesday,0,16:51:49,0.31911783854057907
Watch_TV,21.75,Tuesday,0,16:53:12,0.2639097161047599
Leave_Home,1.2333333333333334,Tuesday,0,17:18:02,0.418970465477537
Other_Activity,310.3833333333333,Tuesday,0,17:19:16,-1.377655079983101
Work_On_Computer,11.716666666666669,Tuesday,0,22:30:03,0.603881866854902
Work_On_Computer,36.35,Tuesday,0,22:42:40,0.5229217718715573
Drink,1.2166666666666666,Tuesday,0,23:19:13,0.5365072720814239
Personal_Hygiene,1.8166666666666669,Tuesday,0,23:21:20,0.16216853143458682
Evening_Meds,1.6833333333333331,Tuesday,0,23:23:09,-0.03473252165471399
Dress,3.883333333333333,Tuesday,0,23:25:08,0.2997051119535781
Other_Activity,1.3833333333333333,Tuesday,0,23:29:01,0.42913610510942746
Personal_Hygiene,8.083333333333334,Wednesday,0,06:39:22,0.2624251949049038
Dress,5.25,Wednesday,0,06:48:05,0.3964808248047509
Drink,2.333333333333333,Wednesday,0,06:54:23,0.4763441059739647
Read,5.266666666666667,Wednesday,0,06:57:20,0.5323718731766883
Other_Activity,11.75,Wednesday,0,07:03:14,0.48586946875242715
Drink,2.1666666666666665,Wednesday,0,07:15:45,0.4805178846746429
Read,40.13333333333333,Wednesday,0,07:18:15,0.5218250628473105
Toilet,1.2333333333333334,Wednesday,0,07:59:12,0.5472167857191159
Read,50.11666666666667,Wednesday,0,08:00:45,0.4798458753426613
Toilet,1.1333333333333333,Wednesday,0,08:51:45,0.5080262170147369
Dress,2.033333333333333,Wednesday,0,08:53:02,0.34888764421163465
Other_Activity,58.2,Wednesday,0,08:57:26,0.2667342933161915
Toilet,1.5333333333333334,Wednesday,0,09:55:58,0.4458399266227398
Other_Activity,1.3,Wednesday,0,09:58:32,0.36183391697547823
Personal_Hygiene,4.483333333333333,Wednesday,0,09:59:57,0.14828858619409951
Dress,4.066666666666666,Wednesday,0,10:04:50,0.27629041811955324
Other_Activity,1.2833333333333334,Wednesday,0,10:08:54,0.3558290607725938
Personal_Hygiene,1.5833333333333333,Wednesday,0,10:11:33,0.13416760882160472
Work_On_Computer,29.1,Wednesday,0,10:13:26,0.4290256144574821
Work_On_Computer,26.4,Wednesday,0,10:43:31,0.40852464812775824
Leave_Home,5.35,Wednesday,0,11:12:04,0.18470790789322553
Other_Activity,179.86666666666667,Wednesday,0,11:17:25,-0.5195088948637527
Work_On_Computer,15.466666666666669,Wednesday,0,14:18:28,0.4777786515106377
Work_On_Computer,98.68333333333334,Wednesday,0,14:34:54,0.02925629978193621
Other_Activity,1.0333333333333334,Wednesday,0,16:13:35,0.4548625601179388
Work_On_Computer,108.18333333333334,Wednesday,0,16:14:41,0.1849299827030643
Cook_Dinner,6.1,Wednesday,0,18:04:04,0.6443018348594528
Dress,2.2,Wednesday,0,18:10:36,0.423353383171828
Other_Activity,16.116666666666667,Wednesday,0,18:13:46,0.5745167516140035
Wash_Dinner_Dishes,3.066666666666667,Wednesday,0,18:30:04,0.6210321646243679
Work,2.65,Wednesday,0,18:33:18,-0.41702065956324497
Dress,2.2333333333333334,Wednesday,0,18:36:55,0.41605827527427247
Watch_TV,3.816666666666667,Wednesday,0,18:39:16,0.6332219705668352
Other_Activity,15.016666666666667,Wednesday,0,18:43:05,0.5631094836339701
Watch_TV,1.8166666666666669,Wednesday,0,18:58:10,0.6245761638093773
Other_Activity,10.016666666666667,Wednesday,0,18:59:59,0.5553696842282494
Toilet,2.083333333333333,Wednesday,0,19:10:04,0.7039045119116853
Leave_Home,2.5166666666666666,Wednesday,0,19:13:12,0.6687992281272874
Other_Activity,191.75,Wednesday,0,19:15:43,-0.35035834305746166
Work_On_Computer,23.03333333333333,Wednesday,0,22:27:46,0.801455655028054
Toilet,2.216666666666667,Wednesday,0,22:51:40,0.7390091290749166
Dress,3.1666666666666665,Wednesday,0,22:54:04,0.4954955559277545
Read,51.73333333333333,Wednesday,0,22:58:04,0.5996232359196705
Personal_Hygiene,7.75,Thursday,0,07:06:10,0.2130637694508184
Cook_Breakfast,2.683333333333333,Thursday,0,07:14:47,0.47828765306137844
Dress,2.433333333333333,Thursday,0,07:18:25,0.3674371148263211
Cook_Breakfast,2.95,Thursday,0,07:21:02,0.47562256112080503
Eat_Breakfast,11.0,Thursday,0,07:25:02,0.4734171661899256
Read,66.6,Thursday,0,07:36:02,0.334603928355637
Groom,3.0,Thursday,0,08:43:19,0.24043208979939212
Other_Activity,1.3666666666666667,Thursday,0,08:46:23,0.40136255932560994
Other_Activity,53.75,Thursday,0,08:48:00,0.3284713871989635
Personal_Hygiene,1.95,Thursday,0,09:42:30,0.09074260731014865
Bathe,6.333333333333333,Thursday,0,09:44:27,0.10174206939755792
Groom,4.533333333333333,Thursday,0,09:50:47,0.1582924829009344
Dress,7.466666666666667,Thursday,0,09:55:55,0.21208238146826203
Other_Activity,2.35,Thursday,0,10:03:27,0.32797303090166274
Toilet,1.5666666666666669,Thursday,0,10:05:51,0.40234856873524893
Drink,1.1833333333333331,Thursday,0,10:08:11,0.318666955383499
Work_On_Computer,57.4,Thursday,0,10:09:30,0.3162151092689318
Work_On_Computer,33.71666666666667,Thursday,0,11:07:27,0.31040192690104235
Cook_Lunch,2.5166666666666666,Thursday,0,11:41:34,-0.2749002847519525
Work_On_Computer,11.166666666666666,Thursday,0,11:44:13,0.2502498385245705
Dress,2.95,Thursday,0,11:56:54,-0.021790911440554624
Other_Activity,1.3166666666666669,Thursday,0,11:59:51,0.05329833516934897
Toilet,1.0833333333333333,Thursday,0,12:01:13,0.24886140988378413
Eat_Lunch,11.116666666666667,Thursday,0,12:04:16,-0.20620352595083075
Other_Activity,1.9833333333333327,Thursday,0,12:15:23,0.09790709195548246
Work_On_Computer,70.98333333333333,Thursday,0,12:17:22,0.01185742139004125
Other_Activity,1.0833333333333333,Thursday,0,13:29:45,0.17221197758491863
Relax,3.3833333333333333,Thursday,0,13:30:55,-0.2702186009278398
Work_On_Computer,55.45,Thursday,0,13:34:47,0.17527944135306978
Personal_Hygiene,4.6,Thursday,0,14:30:25,-0.021900006593554313
Other_Activity,1.9,Thursday,0,14:35:02,0.27313805287758447
Work_At_Desk,7.283333333333333,Thursday,0,14:36:56,0.355738912136241
Leave_Home,1.3166666666666669,Thursday,0,14:44:16,0.3470744440516542
Other_Activity,98.3,Thursday,0,14:45:35,-0.11974306420150926
Work_On_Computer,22.916666666666668,Thursday,0,16:24:08,0.5961905337042833
Other_Activity,1.8166666666666669,Thursday,0,16:47:06,0.40309741976612556
Cook_Dinner,6.8,Thursday,0,16:48:58,0.5306439377966076
Other_Activity,1.5833333333333333,Thursday,0,16:55:46,0.38208969806118176
Eat_Dinner,1.35,Thursday,0,16:57:24,0.4840997536851118
Other_Activity,14.133333333333333,Thursday,0,16:58:45,0.37244245004775234
Toilet,2.3,Thursday,0,17:13:03,0.619644613050528
Other_Activity,5.316666666666666,Thursday,0,17:16:50,0.46641364575434163
Wash_Dinner_Dishes,2.933333333333333,Thursday,0,17:22:11,0.5596411701770483
Relax,1.9166666666666667,Thursday,0,17:27:24,0.0017117180924669032
Other_Activity,4.616666666666666,Thursday,0,17:29:19,0.4618554295952576
Entertain_Guests,57.13333333333333,Thursday,0,17:33:56,-0.6263247619244515
Leave_Home,1.933333333333333,Thursday,0,18:31:04,0.6199944984212163
Other_Activity,104.86666666666666,Thursday,0,18:33:00,0.16474384623269822
Step_Out,2.716666666666667,Thursday,0,20:19:03,0.3873403127371561
Work,1.6,Thursday,0,20:21:53,-0.4398388618376965
Leave_Home,4.816666666666666,Thursday,0,20:23:35,0.6085599083646729
Other_Activity,3.966666666666667,Thursday,0,20:28:24,0.5537601005250686
Wash_Dinner_Dishes,2.8833333333333333,Thursday,0,20:33:45,0.6236642648525145
Leave_Home,8.55,Thursday,0,20:36:42,0.5976799739785728
Work_On_Computer,61.23333333333333,Thursday,0,20:45:30,0.5635525340780747
Dress,2.083333333333333,Thursday,0,21:49:05,0.4196508935616135
Personal_Hygiene,2.1333333333333333,Thursday,0,21:51:26,0.2590145964725365
Watch_TV,112.61666666666666,Thursday,0,21:54:15,0.02552227809092836
Evening_Meds,1.2166666666666666,Thursday,0,23:47:03,-0.04669514537079045
Watch_TV,21.566666666666663,Thursday,0,23:49:18,0.577031506819503
Personal_Hygiene,6.316666666666666,Friday,0,07:17:53,0.03509262909859008
Other_Activity,1.5833333333333333,Friday,0,07:25:03,0.2746909369299254
Personal_Hygiene,1.4333333333333331,Friday,0,07:26:42,0.022334630589001085
Dress,3.15,Friday,0,07:28:19,0.16990542037189313
Cook_Breakfast,4.933333333333334,Friday,0,07:31:42,0.2680435878094506
Eat_Breakfast,15.15,Friday,0,07:36:46,0.23563296315659255
Read,6.883333333333334,Friday,0,07:51:55,0.2552356470480617
Wash_Breakfast_Dishes,1.7333333333333334,Friday,0,07:58:57,0.23515656451651734
Work_On_Computer,47.53333333333333,Friday,0,08:01:04,0.2241527590485943
Groom,3.616666666666666,Friday,0,08:49:19,-0.04181949835577081
Leave_Home,2.2333333333333334,Friday,0,08:54:01,-0.024845313894364895
