Activity,Duration,Number of interruptions,Duration of interruptions,Day of activity,Weekend or weekday,Start time short,normality_score
Dress,5.883333333333334,0,0.0,Tuesday,0,23:21:24,0.3020450611996689
Other_Activity,2.6333333333333333,0,0.0,Tuesday,0,23:27:17,0.4372015037009889
Groom,3.066666666666667,0,0.0,Tuesday,0,23:30:59,0.4302591015900883
Groom,1.0833333333333333,0,0.0,Tuesday,0,23:34:48,0.39399763287927525
Other_Activity,2.6333333333333333,0,0.0,Tuesday,0,23:37:13,0.4392122006214949
Sleep,420.51666666666665,1,3.96666666666664,Tuesday,0,23:39:51,-1.32504955463874
Other_Activity,2.933333333333333,0,0.0,Wednesday,0,06:45:59,0.5656233835850888
Personal_Hygiene,11.3,0,0.0,Wednesday,0,06:48:55,0.3427692558681125
Dress,2.7666666666666666,0,0.0,Wednesday,0,07:00:24,0.48614985032407243
Dress,1.4166666666666667,0,0.0,Wednesday,0,07:03:10,0.47034900691765874
Other_Activity,3.35,0,0.0,Wednesday,0,07:04:35,0.572607967016072
Read,3.7,0,0.0,Wednesday,0,07:07:56,0.6371373256629933
Cook_Breakfast,2.966666666666667,0,0.0,Wednesday,0,07:11:52,0.6051161342389556
Other_Activity,2.066666666666667,0,0.0,Wednesday,0,07:14:52,0.5646056763515641
Work_On_Computer,4.3,0,0.0,Wednesday,0,07:17:00,0.6464349835403893
Other_Activity,2.6333333333333333,0,0.0,Wednesday,0,07:21:18,0.5576273438248058
Other_Activity,1.0166666666666666,0,0.0,Wednesday,0,07:24:49,0.530029031666541
Cook_Breakfast,5.316666666666666,0,0.0,Wednesday,0,07:26:41,0.5912383050370842
Eat_Breakfast,10.633333333333333,0,0.0,Wednesday,0,07:32:57,0.5982256026519575
Read,44.6,0,0.0,Wednesday,0,07:43:35,0.5158539316969775
Wash_Breakfast_Dishes,1.05,0,0.0,Wednesday,0,08:28:20,0.5238537833984822
Toilet,2.4,0,0.0,Wednesday,0,08:29:29,0.5836639638333209
Work_On_Computer,31.216666666666665,0,0.0,Wednesday,0,08:32:04,0.5145484593458929
Other_Activity,1.1833333333333331,0,0.0,Wednesday,0,09:03:17,0.42565495336566717
Other_Activity,3.3833333333333333,0,0.0,Wednesday,0,09:04:57,0.44018083405556
Entertain_Guests,163.28333333333333,0,0.0,Wednesday,0,09:08:32,-1.3109177891300305
Other_Activity,9.916666666666666,0,0.0,Wednesday,0,11:52:18,0.026622270058078837
Entertain_Guests,33.416666666666664,0,0.0,Wednesday,0,12:02:28,-0.5790797767456117
Other_Activity,1.0666666666666669,0,0.0,Wednesday,0,12:35:53,-0.10581680252674372
Drink,1.25,0,0.0,Wednesday,0,12:37:03,0.11881576807236259
Other_Activity,1.75,0,0.0,Wednesday,0,12:38:20,-0.10284127324527026
Work_On_Computer,9.0,0,0.0,Wednesday,0,12:40:08,0.12639044717954506
Other_Activity,3.1,0,0.0,Wednesday,0,12:49:08,-0.11550216125371614
Work_On_Computer,9.833333333333334,0,0.0,Wednesday,0,12:52:14,0.10374647496269712
Other_Activity,1.75,0,0.0,Wednesday,0,13:02:04,0.15743657650369614
Work_On_Computer,32.56666666666667,0,0.0,Wednesday,0,13:03:49,0.3177375530198612
Leave_Home,2.45,0,0.0,Wednesday,0,13:36:48,0.19510880380847115
Other_Activity,12.75,0,0.0,Wednesday,0,13:39:15,0.04437476041554947
Work_On_Computer,57.86666666666667,0,0.0,Wednesday,0,13:52:15,0.09488072410907464
Other_Activity,2.283333333333333,0,0.0,Wednesday,0,14:50:07,0.197607446841572
Work_On_Computer,31.0,0,0.0,Wednesday,0,14:52:24,0.33677255172003673
Other_Activity,1.3,0,0.0,Wednesday,0,15:24:33,0.3315652184077158
Work,1.2,0,0.0,Wednesday,0,15:25:51,-0.4486792624991505
Other_Activity,2.966666666666667,0,0.0,Wednesday,0,15:27:03,0.34304135547860837
Work_On_Computer,69.8,0,0.0,Wednesday,0,15:30:01,0.3038465847490922
Toilet,2.3,0,0.0,Wednesday,0,16:39:57,0.5678873709628104
Dress,1.1,0,0.0,Wednesday,0,16:43:40,0.2755365907181009
Dress,2.0,0,0.0,Wednesday,0,16:44:59,0.28937107581818844
Other_Activity,2.183333333333333,0,0.0,Wednesday,0,16:46:59,0.4112358459621065
Other_Activity,1.4333333333333331,0,0.0,Wednesday,0,16:49:25,0.39715133397052893
Toilet,1.0833333333333333,0,0.0,Wednesday,0,16:50:51,0.522877094055088
Other_Activity,1.4,0,0.0,Wednesday,0,16:51:58,0.39021810766222975
Work_On_Computer,21.5,0,0.0,Wednesday,0,16:53:22,0.5480189061739871
Other_Activity,316.9,0,0.0,Wednesday,0,17:15:50,-0.8859775189172606
Work_On_Computer,17.933333333333334,0,0.0,Wednesday,0,22:34:06,0.746105214706734
Drink,1.3,0,0.0,Wednesday,0,22:53:29,0.7585480535215057
Dress,2.6666666666666665,0,0.0,Wednesday,0,22:56:45,0.5065444365035647
Personal_Hygiene,1.6666666666666667,0,0.0,Wednesday,0,22:59:43,0.38921853883084045
Watch_TV,11.416666666666666,0,0.0,Wednesday,0,23:01:36,0.6653510167327952
Watch_TV,8.183333333333334,0,0.0,Wednesday,0,23:14:02,0.6907991570826654
Watch_TV,17.816666666666666,0,0.0,Wednesday,0,23:23:05,0.655888110640851
Sleep,441.6833333333333,1,2.8833333333333258,Wednesday,0,23:41:35,-1.1615407060703338
Personal_Hygiene,8.333333333333334,0,0.0,Thursday,0,07:06:53,0.222490761072323
Cook_Breakfast,2.15,0,0.0,Thursday,0,07:15:54,0.46319646280320975
Other_Activity,3.933333333333333,0,0.0,Thursday,0,07:18:03,0.45279280906275765
Read,19.683333333333334,0,0.0,Thursday,0,07:22:02,0.5584352526961109
Cook_Breakfast,2.6166666666666667,0,0.0,Thursday,0,07:41:49,0.4483995067023422
Eat_Breakfast,10.6,0,0.0,Thursday,0,07:44:51,0.4806826436907785
Read,6.366666666666666,0,0.0,Thursday,0,07:55:27,0.5672356615676243
Personal_Hygiene,5.966666666666667,0,0.0,Thursday,0,08:02:18,0.197729358108719
Dress,3.183333333333333,0,0.0,Thursday,0,08:08:32,0.3077837956149858
Other_Activity,1.8833333333333333,0,0.0,Thursday,0,08:11:43,0.41817394896798615
Toilet,1.9666666666666663,0,0.0,Thursday,0,08:13:39,0.5478534027626963
Work_On_Computer,9.316666666666666,0,0.0,Thursday,0,08:16:54,0.5642549644559167
Leave_Home,1.6166666666666667,0,0.0,Thursday,0,08:27:01,0.4219465201801185
Other_Activity,7.55,0,0.0,Thursday,0,08:28:38,0.41515729196571205
Other_Activity,1.1,0,0.0,Thursday,0,08:36:21,0.3701869005367292
Work_On_Computer,56.21666666666667,0,0.0,Thursday,0,08:37:44,0.4042742484053885
Work_On_Computer,9.783333333333331,0,0.0,Thursday,0,09:36:16,0.4798718037616255
Leave_Home,2.066666666666667,0,0.0,Thursday,0,09:46:33,0.36367454419117584
Other_Activity,43.266666666666666,0,0.0,Thursday,0,09:48:37,0.2020693658328287
Other_Activity,1.65,0,0.0,Thursday,0,10:32:05,0.2274238316841516
Work_On_Computer,25.666666666666668,0,0.0,Thursday,0,10:34:55,0.3338441645051782
Toilet,2.333333333333333,0,0.0,Thursday,0,11:01:26,0.3144296253399229
Other_Activity,1.9666666666666663,0,0.0,Thursday,0,11:03:46,0.14864774228519348
Step_Out,2.8833333333333333,0,0.0,Thursday,0,11:05:44,0.02513055227638484
Drink,2.35,0,0.0,Thursday,0,11:09:13,0.23135046867192574
Work_On_Computer,77.26666666666667,0,0.0,Thursday,0,11:12:27,-0.03000060821641916
Other_Activity,2.183333333333333,0,0.0,Thursday,0,12:29:43,-0.060367859388464375
Work_On_Computer,7.166666666666667,0,0.0,Thursday,0,12:31:54,0.1340240482701533
Cook_Lunch,6.2,0,0.0,Thursday,0,12:39:13,-0.23589811482429032
Cook_Lunch,2.4,0,0.0,Thursday,0,12:46:12,-0.2599209929213227
Other_Activity,3.683333333333333,0,0.0,Thursday,0,12:48:36,-0.11059883947348785
Eat_Lunch,15.083333333333334,0,0.0,Thursday,0,12:52:53,-0.38241822612525556
Other_Activity,1.1333333333333333,0,0.0,Thursday,0,13:07:58,0.15856388797246157
Other_Activity,1.6166666666666667,0,0.0,Thursday,0,13:10:48,0.16199532794464472
Personal_Hygiene,1.9166666666666667,0,0.0,Thursday,0,13:13:15,-0.07858272069463904
Work_At_Desk,2.3,0,0.0,Thursday,0,13:15:20,0.3349981867617493
Leave_Home,1.55,0,0.0,Thursday,0,13:17:48,0.2931344137123162
Other_Activity,22.516666666666666,0,0.0,Thursday,0,13:19:21,0.09905961925851373
Other_Activity,1.7333333333333334,0,0.0,Thursday,0,13:42:05,0.07427939559928393
Leave_Home,1.25,0,0.0,Thursday,0,13:43:51,0.19897231975165414
Other_Activity,60.05,0,0.0,Thursday,0,13:45:06,-0.12382973153848717
Work_On_Computer,3.883333333333333,0,0.0,Thursday,0,14:46:18,0.37783425578425933
Toilet,1.1666666666666667,0,0.0,Thursday,0,14:50:53,0.30966744805581214
Work_On_Computer,5.366666666666666,0,0.0,Thursday,0,14:52:18,0.35827337463816816
Work_On_Computer,42.1,0,0.0,Thursday,0,14:58:19,0.2871802506583982
Personal_Hygiene,4.983333333333333,0,0.0,Thursday,0,15:40:56,0.07347305549238464
Dress,4.9,0,0.0,Thursday,0,15:46:07,0.16164818287889915
Dress,3.8,0,0.0,Thursday,0,15:51:35,0.16244219049008152
Work_On_Computer,35.78333333333333,0,0.0,Thursday,0,15:55:57,0.40336036890426447
Leave_Home,1.1,0,0.0,Thursday,0,16:31:56,0.5291951480020538
Other_Activity,8.25,0,0.0,Thursday,0,16:33:02,0.4136536508503927
Drink,1.4333333333333331,0,0.0,Thursday,0,16:41:33,0.5840655542839083
Work_On_Computer,15.766666666666667,0,0.0,Thursday,0,16:43:08,0.5772486848750868
Leave_Home,1.5333333333333334,0,0.0,Thursday,0,16:59:02,0.5272083987525098
Other_Activity,27.116666666666667,0,0.0,Thursday,0,17:00:34,0.4626618485070979
Enter_Home,1.1166666666666667,0,0.0,Thursday,0,17:27:41,-0.4336293740726779
Work_On_Computer,10.016666666666667,0,0.0,Thursday,0,17:28:53,0.6621194079106945
Step_Out,6.066666666666666,0,0.0,Thursday,0,17:39:03,0.39866092814445314
Work,1.9833333333333327,0,0.0,Thursday,0,17:45:25,-0.3486558543344235
Cook_Dinner,4.266666666666667,0,0.0,Thursday,0,17:47:31,0.667489104084275
Work_On_Computer,4.416666666666667,0,0.0,Thursday,0,17:53:01,0.6169939448538293
Cook_Dinner,2.0166666666666666,0,0.0,Thursday,0,17:57:43,0.647873437206935
Other_Activity,1.5333333333333334,0,0.0,Thursday,0,17:59:45,0.4453004932757547
Other_Activity,8.416666666666666,0,0.0,Thursday,0,18:03:50,0.550928965976545
Other_Activity,8.1,0,0.0,Thursday,0,18:13:49,0.5491297274328877
Other_Activity,4.883333333333334,0,0.0,Thursday,0,18:23:35,0.539501815093409
Wash_Dinner_Dishes,2.583333333333333,0,0.0,Thursday,0,18:28:44,0.730541030326463
Watch_TV,44.266666666666666,0,0.0,Thursday,0,18:31:42,0.5333396005296919
Dress,1.55,0,0.0,Thursday,0,19:16:04,0.4487952873164891
Toilet,1.4,0,0.0,Thursday,0,19:18:29,0.6878056815132656
Dress,2.833333333333333,0,0.0,Thursday,0,19:20:30,0.4530642284535929
Work_On_Computer,27.7,0,0.0,Thursday,0,19:24:02,0.6865848452438468
Other_Activity,2.1666666666666665,0,0.0,Thursday,0,19:51:44,0.5586355913810467
Toilet,1.8166666666666669,0,0.0,Thursday,0,19:53:54,0.6931331349197637
Leave_Home,5.766666666666667,0,0.0,Thursday,0,19:55:53,0.6898087407136568
Other_Activity,154.51666666666668,0,0.0,Thursday,0,20:01:39,-0.2685933402452733
Work_On_Computer,14.966666666666669,0,0.0,Thursday,0,22:36:30,0.6899987110931932
Other_Activity,1.4666666666666666,0,0.0,Thursday,0,22:51:28,0.5573379412544168
Cook,3.683333333333333,0,0.0,Thursday,0,22:52:58,0.68115094267392
Eat,18.53333333333333,0,0.0,Thursday,0,22:56:48,0.6971906205094227
Evening_Meds,1.25,0,0.0,Thursday,0,23:15:30,-0.0167967315944559
Dress,2.2333333333333334,0,0.0,Thursday,0,23:17:21,0.4092409516778399
Read,29.616666666666667,0,0.0,Thursday,0,23:20:42,0.5918418737974089
Sleep,393.81666666666666,1,1.9499999999999889,Thursday,0,23:50:19,-1.0131899131535977
Toilet,3.633333333333333,0,0.0,Friday,0,06:27:11,0.37930232707880707
Other_Activity,1.3833333333333333,0,0.0,Friday,0,06:31:21,0.24180929388585096
Other_Activity,4.85,0,0.0,Friday,0,06:33:00,0.2614791872096138
Bathe,7.816666666666666,0,0.0,Friday,0,06:37:51,0.07809384863016514
Groom,4.683333333333334,0,0.0,Friday,0,06:45:40,0.11260698377784668
Dress,8.4,0,0.0,Friday,0,06:50:42,0.1336410120232644
Morning_Meds,1.6333333333333333,0,0.0,Friday,0,06:59:18,0.01846855027029269
Read,10.016666666666667,0,0.0,Friday,0,07:01:30,0.3720454689386773
Cook_Breakfast,1.9166666666666667,0,0.0,Friday,0,07:11:51,0.25841347160827655
Eat_Breakfast,14.95,0,0.0,Friday,0,07:13:57,0.2907387116700443
Read,21.08333333333333,0,0.0,Friday,0,07:28:54,0.34684864393801873
Personal_Hygiene,6.333333333333333,0,0.0,Friday,0,07:50:56,0.011635788410708859
Other_Activity,1.55,0,0.0,Friday,0,07:57:19,0.2352279825130404
Leave_Home,1.8666666666666667,0,0.0,Friday,0,07:58:52,0.1567514028144489
Other_Activity,478.06666666666666,0,0.0,Friday,0,08:00:44,-1.4818989027506404
Other_Activity,131.63333333333333,0,0.0,Friday,0,15:59:09,-0.5439937163140897
Other_Activity,1.0333333333333334,0,0.0,Friday,0,18:11:16,0.3125739132119345
Drink,1.2333333333333334,0,0.0,Friday,0,18:12:18,0.48696367741903235
Work_On_Computer,18.0,0,0.0,Friday,0,18:13:41,0.42313877683929757
Other_Activity,6.15,0,0.0,Friday,0,18:31:41,0.30785738569259946
Watch_TV,5.333333333333333,0,0.0,Friday,0,18:37:50,0.4645730415849152
Other_Activity,8.883333333333333,0,0.0,Friday,0,18:43:10,0.2918424944436545
Drink,1.6666666666666667,0,0.0,Friday,0,18:52:13,0.4698341573472265
Other_Activity,14.116666666666667,0,0.0,Friday,0,18:54:00,0.26709435532958703
Toilet,1.6833333333333331,0,0.0,Friday,0,19:09:43,0.46135658050179174
Work,5.85,0,0.0,Friday,0,19:11:33,-0.6344280001627609
Leave_Home,1.2,0,0.0,Friday,0,19:17:27,0.45186730674108666
Other_Activity,136.25,0,0.0,Friday,0,19:18:39,-0.3532054735119832
Cook,3.433333333333333,0,0.0,Friday,0,21:35:48,0.4536520025286531
Eat,15.5,0,0.0,Friday,0,21:39:27,0.4733724650804152
Work_On_Computer,3.816666666666667,0,0.0,Friday,0,21:55:04,0.48339505742072525
Work_On_Computer,1.4333333333333331,0,0.0,Friday,0,21:59:49,0.4647320528083175
Other_Activity,1.7666666666666666,0,0.0,Friday,0,22:01:15,0.3132761307890847
Work_On_Computer,3.6,0,0.0,Friday,0,22:03:01,0.45162748994155044
Work_On_Computer,43.63333333333333,0,0.0,Friday,0,22:07:07,0.3736193718094948
Groom,2.45,0,0.0,Friday,0,22:51:15,0.35875993745027634
Dress,2.95,0,0.0,Friday,0,22:55:14,0.19385058522204945
Read,4.55,0,0.0,Friday,0,22:58:11,0.43467042337724837
Sleep,375.0,1,2.316666666666663,Friday,0,23:03:37,-1.1145651808340906
Personal_Hygiene,1.7,0,0.0,Saturday,1,05:21:34,-0.02531884109254402
Personal_Hygiene,19.48333333333333,0,0.0,Saturday,1,05:23:16,-0.10380047297725602
Other_Activity,6.433333333333334,0,0.0,Saturday,1,05:42:50,0.17534306762590338
Dress,2.4,0,0.0,Saturday,1,05:49:22,0.1199677224686761
Groom,3.866666666666666,0,0.0,Saturday,1,05:52:29,-0.2833113168944743
Cook_Breakfast,2.65,0,0.0,Saturday,1,05:56:31,0.16743015389867902
Eat_Breakfast,13.983333333333333,0,0.0,Saturday,1,06:00:21,0.11760471300609975
Read,29.7,0,0.0,Saturday,1,06:14:20,0.0430739263095644
Toilet,3.033333333333333,0,0.0,Saturday,1,06:45:16,0.1512379946869629
Other_Activity,2.466666666666667,0,0.0,Saturday,1,06:49:11,0.2601641205191849
Leave_Home,1.45,0,0.0,Saturday,1,06:51:39,-0.2637944019708088
Other_Activity,859.0833333333334,0,0.0,Saturday,1,06:53:06,-4.322292381474461
Other_Activity,1.5166666666666666,0,0.0,Saturday,1,21:12:29,0.2784553160325257
Drink,1.8333333333333333,0,0.0,Saturday,1,21:14:47,0.39575920312303353
Other_Activity,1.0666666666666669,0,0.0,Saturday,1,21:16:42,0.26948329297447704
Work_On_Computer,38.11666666666667,0,0.0,Saturday,1,21:17:46,0.27128302073931776
Other_Activity,2.333333333333333,0,0.0,Saturday,1,21:56:40,0.2765273141128963
Leave_Home,7.45,0,0.0,Saturday,1,21:59:02,0.21698376424439847
Work_On_Computer,18.166666666666668,0,0.0,Saturday,1,22:07:36,0.3557026549445037
Work_On_Computer,16.633333333333333,0,0.0,Saturday,1,22:26:19,0.37084089664329756
Dress,1.3333333333333333,0,0.0,Saturday,1,22:43:47,0.16941297765407004
Wash_Dishes,4.116666666666666,0,0.0,Saturday,1,22:45:29,-0.7297504350698434
Toilet,1.6666666666666667,0,0.0,Saturday,1,22:50:54,0.356771738987117
Other_Activity,2.5166666666666666,0,0.0,Saturday,1,22:52:39,0.2958901146731346
Sleep,414.3,1,2.0999999999999943,Saturday,1,22:55:10,-2.1273824073551335
Other_Activity,2.9166666666666665,0,0.0,Sunday,1,05:53:14,0.06158703550992842
Personal_Hygiene,6.35,0,0.0,Sunday,1,05:56:09,-0.20539857301935066
Bathe,6.716666666666667,0,0.0,Sunday,1,06:02:30,-0.5180075089873282
Groom,3.583333333333333,0,0.0,Sunday,1,06:09:14,-0.4711722997353745
Dress,7.216666666666667,0,0.0,Sunday,1,06:13:24,-0.07803608237216411
Dress,2.4833333333333334,0,0.0,Sunday,1,06:22:36,-0.014603102034544027
Other_Activity,2.85,0,0.0,Sunday,1,06:25:27,0.08954468392544396
Relax,4.25,0,0.0,Sunday,1,06:28:18,-0.9476862590281463
Other_Activity,2.4833333333333334,0,0.0,Sunday,1,06:32:36,0.103188046310907
Groom,2.083333333333333,0,0.0,Sunday,1,06:35:34,-0.4645328954087412
Read,1.9666666666666663,0,0.0,Sunday,1,06:38:51,0.02260931162020747
Other_Activity,5.633333333333334,0,0.0,Sunday,1,06:40:49,0.08465517594189055
Other_Activity,1.05,0,0.0,Sunday,1,06:46:30,0.09697974438012141
Read,2.1,0,0.0,Sunday,1,06:48:42,0.01773078808156237
Other_Activity,1.5166666666666666,0,0.0,Sunday,1,06:50:48,0.10040515605345851
Other_Activity,1.7333333333333334,0,0.0,Sunday,1,06:52:22,0.10165229681610752
Read,1.3,0,0.0,Sunday,1,06:54:09,0.014923276791739007
Other_Activity,9.483333333333333,0,0.0,Sunday,1,06:55:27,0.06045574737270321
Other_Activity,5.9,0,0.0,Sunday,1,07:05:27,0.0771442478996582
Toilet,1.7333333333333334,0,0.0,Sunday,1,07:12:51,-0.0208334276893487
Other_Activity,2.583333333333333,0,0.0,Sunday,1,07:14:38,0.09750268494334192
Other_Activity,340.76666666666665,0,0.0,Sunday,1,07:17:41,-2.4006256590398882
Enter_Home,1.1333333333333333,0,0.0,Sunday,1,12:58:27,-1.7757620763308277
Drink,3.05,0,0.0,Sunday,1,13:00:58,-0.12955220506577042
Work_On_Computer,33.15,0,0.0,Sunday,1,13:04:14,-0.20451654752990764
Other_Activity,1.2,0,0.0,Sunday,1,13:37:23,-0.2884768360803249
Toilet,1.25,0,0.0,Sunday,1,13:38:44,-0.18569015612424916
Other_Activity,2.0,0,0.0,Sunday,1,13:40:02,-0.2977444009918656
Sleep,42.15,0,0.0,Sunday,1,13:42:02,-0.7772122546051436
Other_Activity,11.05,0,0.0,Sunday,1,14:24:57,-0.26405938227190195
Work_On_Computer,18.383333333333333,0,0.0,Sunday,1,14:36:00,-0.14715791242698362
Toilet,1.05,0,0.0,Sunday,1,14:54:33,-0.14614864118187904
Other_Activity,1348.2833333333333,0,0.0,Sunday,1,14:56:54,-6.317805027059887
Other_Activity,1.0833333333333333,0,0.0,Monday,0,13:25:33,-0.2872966335771323
Toilet,1.7,0,0.0,Monday,0,13:26:51,-0.11028311752200526
Other_Activity,1.2666666666666666,0,0.0,Monday,0,13:28:38,-0.28530127839524966
Dress,5.083333333333333,0,0.0,Monday,0,13:29:54,-0.42655941788676743
Cook_Lunch,3.7,0,0.0,Monday,0,13:37:06,-0.5900004181309375
Eat_Lunch,6.166666666666667,0,0.0,Monday,0,13:40:58,-0.6414289450367485
Work_On_Computer,33.2,0,0.0,Monday,0,13:48:26,-0.18269376609899418
Drink,2.0,0,0.0,Monday,0,14:21:57,0.04494061591207495
Work_On_Computer,33.7,0,0.0,Monday,0,14:24:06,-0.056564207495950466
Dress,1.9166666666666667,0,0.0,Monday,0,14:59:17,-0.35658814811114165
Work_On_Computer,8.116666666666667,0,0.0,Monday,0,15:01:23,0.10650344911490735
Sleep,54.38333333333333,0,0.0,Monday,0,15:09:56,-0.6520340717527947
Other_Activity,75.98333333333333,0,0.0,Monday,0,16:06:00,-0.19238122578079292
Work_On_Computer,31.33333333333333,0,0.0,Monday,0,17:22:13,0.16689594580517983
Cook_Dinner,2.816666666666667,0,0.0,Monday,0,17:53:43,0.2115120662358648
Other_Activity,1.0166666666666666,0,0.0,Monday,0,17:57:45,-5.488095482970509e-05
Cook_Dinner,1.2333333333333334,0,0.0,Monday,0,17:58:49,0.18434604099588364
Other_Activity,1.8333333333333333,0,0.0,Monday,0,18:00:04,0.10921338086030036
Eat_Dinner,15.583333333333334,0,0.0,Monday,0,18:02:40,0.1396342600923412
Watch_TV,37.9,0,0.0,Monday,0,18:19:33,0.03442826981422615
Other_Activity,1.8833333333333333,0,0.0,Monday,0,18:57:27,0.09213709115908778
Toilet,1.25,0,0.0,Monday,0,18:59:25,0.20228593872031006
Work,14.4,0,0.0,Monday,0,19:00:53,-0.8682959244700001
Leave_Home,2.466666666666667,0,0.0,Monday,0,19:15:23,0.13200301218702098
Other_Activity,130.95,0,0.0,Monday,0,19:17:51,-0.44691384107011567
Work_On_Computer,32.333333333333336,0,0.0,Monday,0,21:29:07,0.23330658153110576
Work_On_Computer,7.4,0,0.0,Monday,0,22:02:03,0.2800029540938618
Work_On_Computer,15.033333333333331,0,0.0,Monday,0,22:10:19,0.2517761851630516
Toilet,1.7,0,0.0,Monday,0,22:26:01,0.28833484411614646
Dress,2.533333333333333,0,0.0,Monday,0,22:29:25,0.0498813847645842
Other_Activity,1.6833333333333331,0,0.0,Monday,0,22:31:57,0.15588880001509955
Sleep,504.98333333333335,0,0.0,Monday,0,22:33:38,-1.8956197139944346
Personal_Hygiene,11.35,0,0.0,Tuesday,0,06:59:00,0.14463833058032383
Other_Activity,1.8,0,0.0,Tuesday,0,07:11:08,0.39834304290528844
Relax,4.066666666666666,0,0.0,Tuesday,0,07:12:56,-0.07834072149388926
Other_Activity,1.25,0,0.0,Tuesday,0,07:17:00,0.37785771981576766
Cook_Breakfast,1.35,0,0.0,Tuesday,0,07:18:57,0.39361595577564473
Eat_Breakfast,10.416666666666666,0,0.0,Tuesday,0,07:20:42,0.4686076922110071
Read,69.83333333333333,0,0.0,Tuesday,0,07:31:07,0.2884521423405639
Groom,3.1666666666666665,0,0.0,Tuesday,0,08:41:52,0.36718464944100915
Dress,1.25,0,0.0,Tuesday,0,08:45:14,0.18797330256154113
Leave_Home,1.45,0,0.0,Tuesday,0,08:47:57,0.36382067395864937
Other_Activity,59.766666666666666,0,0.0,Tuesday,0,08:49:24,0.18576997351627594
Bathe,14.833333333333334,0,0.0,Tuesday,0,09:49:46,0.21372742437230355
Dress,5.516666666666667,0,0.0,Tuesday,0,10:05:11,0.11298727598071655
Drink,1.75,0,0.0,Tuesday,0,10:11:08,0.2538208859356425
Toilet,1.3666666666666667,0,0.0,Tuesday,0,10:13:14,0.35638714362132473
Work_On_Computer,30.816666666666663,0,0.0,Tuesday,0,10:15:00,0.3133094148043896
Toilet,2.8666666666666667,0,0.0,Tuesday,0,10:46:01,0.31050899491829437
Dress,2.4833333333333334,0,0.0,Tuesday,0,10:49:11,-0.0012752971292771097
Work_On_Computer,5.95,0,0.0,Tuesday,0,10:51:56,0.2905252980628254
Drink,1.1833333333333331,0,0.0,Tuesday,0,10:58:01,0.15275877192942577
Work_On_Computer,47.8,0,0.0,Tuesday,0,10:59:21,0.15719546331173326
Cook_Lunch,2.966666666666667,0,0.0,Tuesday,0,11:47:18,-0.16752199603247786
Eat_Lunch,15.116666666666667,0,0.0,Tuesday,0,11:50:25,-0.29722611330003323
Wash_Lunch_Dishes,1.6,0,0.0,Tuesday,0,12:05:45,-0.41749784415163155
Work_On_Computer,75.0,0,0.0,Tuesday,0,12:08:03,-0.15526349244404086
Other_Activity,1.4666666666666666,0,0.0,Tuesday,0,13:23:03,-0.038643434769654345
Toilet,2.216666666666667,0,0.0,Tuesday,0,13:24:34,0.15840084936236082
Other_Activity,6.266666666666667,0,0.0,Tuesday,0,13:27:16,-0.052247070091262865
Leave_Home,3.5,0,0.0,Tuesday,0,13:33:32,0.054117952849263865
Other_Activity,14.516666666666667,0,0.0,Tuesday,0,13:37:02,-0.09823551055271834
Entertain_Guests,180.3333333333333,0,0.0,Tuesday,0,13:52:06,-1.5481746997773458
Leave_Home,4.6,0,0.0,Tuesday,0,16:52:26,0.3434364609991877
Other_Activity,4.333333333333333,0,0.0,Tuesday,0,16:57:02,0.2277984183195931
Entertain_Guests,51.55,0,0.0,Tuesday,0,17:01:40,-0.465625154978028
Leave_Home,2.533333333333333,0,0.0,Tuesday,0,17:53:13,0.41535463919891746
Other_Activity,103.55,0,0.0,Tuesday,0,17:55:45,-0.0763442100377283
Drink,2.816666666666667,0,0.0,Tuesday,0,19:39:32,0.580647501715173
Drink,1.6166666666666667,0,0.0,Tuesday,0,19:43:14,0.5706741951720028
Work_On_Computer,79.8,0,0.0,Tuesday,0,19:45:03,0.31244526333311384
Toilet,1.6,0,0.0,Tuesday,0,21:05:25,0.6305009531187322
Leave_Home,5.933333333333334,0,0.0,Tuesday,0,21:07:09,0.5194766324976544
Other_Activity,14.566666666666666,0,0.0,Tuesday,0,21:13:05,0.45734422401635183
Work_On_Computer,22.95,0,0.0,Tuesday,0,21:27:57,0.624302265592805
Other_Activity,2.833333333333333,0,0.0,Tuesday,0,21:50:54,0.4933228070576582
Step_Out,1.55,0,0.0,Tuesday,0,21:53:44,0.31857082146899846
Other_Activity,2.183333333333333,0,0.0,Tuesday,0,21:55:17,0.489500149119566
Dress,3.4,0,0.0,Tuesday,0,21:57:28,0.36450471205471924
Evening_Meds,1.4666666666666666,0,0.0,Tuesday,0,22:01:19,-0.04854649083802757
Other_Activity,3.85,0,0.0,Tuesday,0,22:02:50,0.43629660548624455
Cook,7.7,0,0.0,Tuesday,0,22:06:44,0.5584340082430809
Eat,8.366666666666667,0,0.0,Tuesday,0,22:14:36,0.5782607455861124
Watch_TV,6.75,0,0.0,Tuesday,0,22:25:00,0.5655790634003528
Other_Activity,1.2166666666666666,0,0.0,Tuesday,0,22:31:47,0.4718503015694876
Sleep,507.15,1,2.0,Tuesday,0,22:33:00,-1.6585222672751794
Other_Activity,3.4,0,0.0,Wednesday,0,07:04:59,0.5724957379875242
Personal_Hygiene,8.683333333333334,0,0.0,Wednesday,0,07:08:23,0.35114524087350907
Dress,4.666666666666667,0,0.0,Wednesday,0,07:17:46,0.4800900764900472
